Place,BAU 2010,BAU 2050,EVs,50MPG,LowCarbonElectricity,HeatingElectrificationNew,HeatingElectrificationExisting,EnergyEfficiencyNew,EnergyEfficiencyExisting,ZeroCarbonFuels,AirTravelEfficiency,CommercialEfficiency,WasteandWaterEfficiency,IndustrialEfficiency,AgriculturalEfficiency,VMT,AirTravel,EnergyConsumption,GoodsConsumption,FoodConsumption,WasteConsumption,WaterConsumption
BERRY CREEK,109990.51090613063,405791.293172941,0.10413399025525127,0.10413399025525127,0.1080146091026647,0.1340387697444736,0.1340387697444736,0.09402303714790305,0.11282764457748373,0.062480394153150765,0.004720017431613988,0.04903471720178909,0.0065117842612895105,0.08838508319469285,0.08090372384240974,0.04574372652769709,0.006293356575485243,0.07521842971832238,0.03908578747544034,0.023255485522113206,0.0012437684059500853,0.0036400697900170753
BETHEL ISLAND,79084.96177254066,546373.838700339,0.12785383642013803,0.12785383642013803,0.10670301353500211,0.054662320467186776,0.054662320467186776,0.05400691361734389,0.06480829634081264,0.07671230185208278,0.009947736572115451,0.074194514309871,0.007218050090061046,0.1105338463345924,0.08973825832256799,0.05616332298785365,0.013263648762820601,0.04320553089387502,0.0505717559425376,0.025794853173087606,0.0013373041351671944,0.0040762334323785065
BEVERLY HILLS,884366.2225032328,996263.8404458464,0.08407910445753508,0.08407910445753508,0.11472003050948465,0.08811919313584948,0.08811919313584948,0.07273960419529601,0.087287525034355,0.05044746267452116,0.014216011997645994,0.09297912347842063,0.005444158963111456,0.11600421165500652,0.06519385202289962,0.0369340649635308,0.018954682663528177,0.05819168335623659,0.05627656497016498,0.018739728155630297,0.001145021007960989,0.002938098214372409
BIG BEAR CITY,276538.19431672257,388031.72586547874,0.11295538798182181,0.11295538798182181,0.10235791956474605,0.07192823152853511,0.07192823152853511,0.06155359565545404,0.07386431478654487,0.06777323278909309,0.007995915125808994,0.07023789792323742,0.00783011202224726,0.11006363015689669,0.09391791023764395,0.04961876871331938,0.010661220167745511,0.0492428765243631,0.05169185146695654,0.02699641821384846,0.0016696771739931338,0.004202906842691867
BIG BEAR LAKE,33967.90665868813,35753.96905671783,0.09927676219239678,0.09927676219239678,0.1070266136710486,0.07667484937220925,0.07667484937220925,0.0650940781038668,0.07811289372464003,0.05956605731543807,0.0058380703974905135,0.06348829671983336,0.009190274804565912,0.10862139969148243,0.10845514474604712,0.043610055171732776,0.007784093863321018,0.052075262483093354,0.05161684338328054,0.03117481493312546,0.0019124850540502836,0.004980221049374345
BIG OAK FLAT,84375.07551326623,116666.86466021491,0.1013557001177714,0.1013557001177714,0.10686427730681813,0.1304247290665539,0.1304247290665539,0.0919284338599814,0.11031412063197787,0.060813420070662816,0.006396687705616411,0.057689189076531644,0.0055205641874077616,0.09393143720814034,0.07362493438962692,0.044523285978439575,0.008528916940821585,0.07354274708798525,0.04260677209677999,0.021163322130776097,0.0008713421632049467,0.0032690809773510132
BIG PINE,52102.19220295362,72232.18895761254,0.10837610274294696,0.10837610274294696,0.10693333532183014,0.10731264767510162,0.10731264767510162,0.08038965766800832,0.09646758920161003,0.06502566164576828,0.008097278428023102,0.06607643671880115,0.00553562300313748,0.10114789072458641,0.07392619776959175,0.04760719140656344,0.01079637123736421,0.06431172613440661,0.046368062723620485,0.0212498954311362,0.000858586989365917,0.003293130262987387
BIG SUR,26548.72917198791,155717.02872369374,0.10398306757581666,0.10398306757581666,0.10062351242519141,0.09260002968757419,0.09260002968757419,0.07145589295008492,0.08574707154010197,0.062389840545489794,0.010810142632770248,0.07992087180915763,0.006189374614129606,0.11043929867252489,0.0708893367916742,0.04567742957933285,0.014413523510360404,0.05716471436006787,0.052521216824836015,0.020377018011953463,0.0015108646398597214,0.0031311663207372886
BIGGS,103557.14760675495,207811.14875542797,0.11580216381450825,0.11580216381450825,0.11217900141456982,0.07282133744273123,0.07282133744273123,0.06445541907500818,0.07734650289000966,0.06948129828870508,0.008048540292377004,0.06629017491643618,0.007398107635997908,0.10536615119662418,0.09486222863753457,0.050869293492566525,0.010731387056502673,0.051564335260006366,0.048076432851243744,0.027267713831567453,0.0012390488631848218,0.004309531863813554
BIOLA,42291.824051507996,96846.91489708143,0.10328268159334464,0.10328268159334464,0.11216704160802937,0.11599338765932699,0.11599338765932699,0.08603845423167078,0.10324614507800511,0.061969608956006894,0.007107129972644177,0.05898404238940225,0.006471986707171085,0.09499920192923039,0.08170504768715736,0.04536976572464435,0.009476173296858792,0.06883076338533689,0.042768061682589176,0.02348569095667352,0.0011195058534776425,0.0037344841769008097
BIRDS LANDING,165904.75969326205,1677010.2499984507,0.10292971703646536,0.10292971703646536,0.11440164012448217,0.05578986989955936,0.05578986989955936,0.05649534498090003,0.0677944139770803,0.06175783022187897,0.011260844387036784,0.08803557788991578,0.00710977696252213,0.12333219159837738,0.08145432448570289,0.04521471631067042,0.015014459182715822,0.0451962759847202,0.05950060005944724,0.0234140370724768,0.0017925536892408056,0.0035397790326509027
BISHOP,258202.16978200545,267530.7933982831,0.1008260376940745,0.1008260376940745,0.11366164094863418,0.09565493750663145,0.09565493750663145,0.07624287899047444,0.09149145478856913,0.06049562261644481,0.00837819770065773,0.06910127301512581,0.0062180822511087586,0.10553347482960462,0.08297962541141735,0.044290617154338796,0.011170930267543566,0.06099430319237953,0.049127063390683956,0.02385215107305705,0.0009102678515541252,0.0037532938367773605
BLAIRSDEN-GRAEAGLE,133525.8020386987,114348.82254136048,0.11064496601914953,0.11064496601914953,0.1193778373071579,0.09718894895540142,0.09718894895540142,0.07843893380449007,0.09412672056538818,0.06638697961148976,0.006830959376903256,0.06114787196727989,0.006168863352817078,0.10092688448808984,0.08228497261845158,0.04860385216047225,0.009107945835870934,0.06275114704359208,0.04538724032012187,0.02365248821150301,0.0009101665445505613,0.0037164809700623858
BLOCKSBURG,78821.69806396769,77869.84072904498,0.11479611450468907,0.11479611450468907,0.11250322810020974,0.08574168676218508,0.08574168676218508,0.07099665040614511,0.08519598048737387,0.06887766870281342,0.0074241213312918886,0.0635689500952169,0.007357630256962233,0.10272157881500621,0.08717431635537409,0.050427358593222116,0.009898828441722185,0.05679732032491602,0.04656202110371899,0.025057851710155177,0.0015549063292434884,0.003963316363478353
BLOOMINGTON,719952.5982492083,740127.4979548967,0.12458207734449189,0.12458207734449189,0.10977368655382447,0.052021622527865796,0.052021622527865796,0.05345423290238904,0.06414507948286685,0.074749246406695,0.006966926771486359,0.057983884462871726,0.009218157924584802,0.10073886406426902,0.12253328325215818,0.0547261126009857,0.009289235695314813,0.042763386321911234,0.04488308242833006,0.03522132000530931,0.0012093342164891663,0.005704284226949685
BLUE LAKE,53044.436440522426,50795.047161946044,0.09570823421672492,0.09570823421672492,0.11100179998795612,0.12178808131025409,0.12178808131025409,0.0886444906521161,0.10637338878253921,0.05742494053003511,0.005779316019547731,0.05731475498569816,0.007208326715194446,0.0964599896416517,0.08256035163674247,0.04204248086265805,0.007705754692730382,0.07091559252169277,0.04430967948443865,0.023731705008744775,0.0017038924452638105,0.003702352591132385
BLYTHE,251576.9393467945,1188438.6328396606,0.12529813579240856,0.12529813579240856,0.11449524993614257,0.05364594449604332,0.05364594449604332,0.05544678473205733,0.06653614167846877,0.07517888147544505,0.006755937802826795,0.06568320449243015,0.007963545510894288,0.11048966556468764,0.09378539187183577,0.055040661018260884,0.0090079170704358,0.044357427785645887,0.05039852745939832,0.02695833472565967,0.0017794401427545514,0.0041932189904159145
BODEGA,180381.4181151603,349383.3654437349,0.10325435317787501,0.10325435317787501,0.1053066064558611,0.10614764818504951,0.10614764818504951,0.07940047570649,0.09528057084778818,0.061952611906724964,0.010081115945122843,0.0746453450976089,0.005857126188478112,0.10518532545217074,0.06699055619327521,0.04535732168704398,0.01344148792683042,0.06352038056519227,0.04916418879242246,0.019256277162986946,0.0014148789332396605,0.0029779657081193678
BODEGA BAY,46515.156388524745,720497.2534113384,0.10513872085408771,0.10513872085408771,0.10137675337081031,0.10342843866976881,0.10342843866976881,0.07705840767758709,0.09247008921310418,0.06308323251245251,0.009208599137870421,0.07053459762447967,0.006428585923185848,0.10300552954612485,0.07610196653262713,0.04618508214688044,0.01227813218382734,0.06164672614206956,0.04800022783254854,0.021875305963688585,0.001427590111278465,0.0033938493311107543
BODFISH,93799.6489254192,565384.2636582685,0.09887527663508389,0.09887527663508389,0.11085033004213496,0.12688363217543852,0.12688363217543852,0.09115439859825314,0.10938527831790379,0.05932516598105031,0.004854095071567643,0.052796567258721616,0.007060920248509128,0.09342531024675305,0.08234369783935935,0.04343369157043897,0.00647212676209008,0.07292351887860238,0.04231123039629758,0.02366942553674989,0.0016017109482014957,0.003693979238180267
BOLINAS,83439.26111326824,216770.2318322357,0.09249665175104149,0.09249665175104149,0.11327097626200944,0.1105487559702476,0.1105487559702476,0.08359212205062616,0.10031054646075133,0.05549799105062492,0.008401045837871712,0.06746827538266698,0.006678025119650988,0.10153646046573761,0.08131802652289633,0.04063170471097821,0.011201394450495616,0.06687369764050088,0.04733541535681185,0.023374745148659115,0.0014247516351831857,0.0035837672045544444
BONITA,617313.2099964736,685739.8570453962,0.11569105681241898,0.11569105681241898,0.1175447004319059,0.06608631874058557,0.06608631874058557,0.06242933447826915,0.07491520137392316,0.06941463408745141,0.010399953410560547,0.07405506882362867,0.006818179139298164,0.1079568952218467,0.08690895830298406,0.05082048667832251,0.013866604547414174,0.049943467582615364,0.049211765153971854,0.024981568742305837,0.001159279584440065,0.003954354770033586
BONSALL,616736.0485207974,842223.5618688912,0.12014993220089754,0.12014993220089754,0.11081279591738147,0.0646752216946167,0.0646752216946167,0.06004080982665372,0.07204897179198477,0.07208995932053852,0.010004743448333797,0.07472873293551596,0.006952168966953387,0.11021379917555474,0.08646070500704606,0.05277917063820592,0.013339657931112026,0.04803264786132311,0.050673177926516044,0.02485282146316281,0.0013247475875634018,0.0038893791376516385
BOONVILLE,144354.42002580746,163622.4999905735,0.11328480658734141,0.11328480658734141,0.11194168724933962,0.08104456379260772,0.08104456379260772,0.06850770370863868,0.08220924445036637,0.06797088395240491,0.0066377851112107145,0.059172944620579204,0.00818592109512406,0.10026849626843548,0.10114251585242406,0.04976347491892119,0.008850380148281212,0.054806162966910765,0.04527114989725178,0.02907288373654715,0.001513733329679523,0.004625707491663356
BORON,67605.97166692906,640210.3937049367,0.1220757966522521,0.1220757966522521,0.10688271202348365,0.043822799872992646,0.043822799872992646,0.048632077942367236,0.05835849353084066,0.07324547799135128,0.00937448747801184,0.0740862254128648,0.00838638333622177,0.11361876021963335,0.10330880144946819,0.0536251597007229,0.012499316637348934,0.0389056623538937,0.05285808747830034,0.029695330173967083,0.0014586618813839936,0.004831125620782251
BORREGO SPRINGS,16774.965632549636,393910.8637267591,0.11423054880814398,0.11423054880814398,0.13223247979217512,0.05560805447448769,0.05560805447448769,0.06086214718528771,0.07303457662234514,0.06853832928488623,0.007966618084967236,0.07102624711005012,0.0074905261164066594,0.11379881933332969,0.08979581368514444,0.05017891826655485,0.010622157446622982,0.048689717748230166,0.052048220822661806,0.02581184008366566,0.0017345122263958679,0.0038833823609092377
BOULDER CREEK,254892.29667681002,659026.0711869848,0.1169641853309682,0.1169641853309682,0.09004151811456718,0.09743145056152613,0.09743145056152613,0.07122610480940494,0.08547132577128591,0.0701785111985811,0.011455505969247493,0.07859657801053055,0.005482673442848585,0.10586817066578391,0.0649643698771668,0.051379743484331386,0.015274007958996694,0.05698088384752387,0.04946013449630804,0.01867383474849993,0.0012153085839690103,0.0028966964981677057
BRADLEY,71078.6732227561,134215.37884627844,0.11669821927626445,0.11669821927626445,0.10533170279889459,0.09645610642598179,0.09645610642598179,0.07456097891271463,0.0894731746952575,0.07001893156575867,0.009462226084923975,0.07013259721530729,0.005832455646529899,0.10259923562789897,0.07132009349819413,0.05126291056126553,0.012616301446565448,0.059648783130171634,0.046685785394889656,0.020500858723450754,0.0012331686212795345,0.0031411731136178345
BRANSCOMB,79925.24240223027,114282.96529383864,0.10094999626431722,0.10094999626431722,0.10355780143725912,0.12402752816178442,0.12402752816178442,0.08790321444020677,0.10548385732824828,0.06056999775859018,0.006786192968495808,0.0606259561778244,0.006567165836050437,0.0967034881008405,0.07468926839092094,0.0443450693742532,0.009048257291327744,0.07032257155216548,0.04448370899921672,0.02146922628941994,0.0015930313549054054,0.003332343022132256
BRAWLEY,676011.0276948903,1017665.2544413974,0.1202843614236111,0.1202843614236111,0.1362868674528953,0.018040070070088343,0.018040070070088343,0.04309175189826775,0.05171010227792139,0.07217061685416648,0.008267717388047324,0.07096493303880014,0.009433135532857406,0.11727839443798638,0.11871500728833717,0.0528382223809275,0.011023623184063469,0.034473401518614444,0.053473314396182636,0.0341238957933927,0.0015977648312220927,0.005477086818421184
BREA,1047970.4443712406,1358340.0468707415,0.11097223921960309,0.11097223921960309,0.10800976108071281,0.05647853113469847,0.05647853113469847,0.0552417058375273,0.06629004700503305,0.06658334353176198,0.012181206426885693,0.08517614094717818,0.006914069330656636,0.11654516714581631,0.08582623192486938,0.04874761593774324,0.016241608569180777,0.044193364670021995,0.055201266899476575,0.02467034529112666,0.0012809563864946139,0.0039045956114979186
BRENTWOOD,1243411.4602188552,1876804.9693199908,0.1139182678481393,0.1139182678481393,0.12888248736937935,0.05514654514705686,0.05514654514705686,0.05979389441587313,0.07175267329904789,0.06835096070888358,0.010968093303997728,0.07709309041196388,0.007030696018919813,0.11164463620269083,0.08773566960937107,0.050041740244285204,0.014624124405330119,0.04783511553269859,0.050848754927309336,0.0252190013711453,0.0011920660123602156,0.004080956001829783
BRIDGEPORT,55474.725047719534,101269.87324095036,0.10137386812771054,0.10137386812771054,0.10614676163951131,0.10381985580398045,0.10381985580398045,0.07844661831186817,0.09413594197424169,0.06082432087662659,0.008120822263609329,0.06542287878424258,0.0063687420654767735,0.10065500838566577,0.08645301033063213,0.044531266777755873,0.010827763018145586,0.06275729464949442,0.04662209262385142,0.024850456564414203,0.0008199571380002046,0.0039565994111074865
BRISBANE,98084.7017732079,151858.46923798017,0.10275704991180001,0.10275704991180001,0.10069043869973548,0.03929111441460986,0.03929111441460986,0.04481816688223861,0.05378180025868651,0.06165422994708014,0.014371668325811826,0.09962278227837384,0.00718320084100077,0.12851598104474815,0.08560335178813328,0.0451388675151746,0.01916222443441562,0.03585453350579104,0.06332017244496702,0.024606323956858467,0.0015125887223733647,0.0038748119083767962
