Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
PALM SPRINGS,0,2498092.4585434035,5500072.814992126,9077924.133704023,12976419.38871666,16684844.009585079,19821786.789439723,22505617.758766875,24983162.91630429
PALMDALE,0,-673661.3155018439,-1276479.4805693896,-1829512.7168147005,-2309263.850581061,-2710127.0713794967,-3059373.756027922,-3317777.1915551214,-3485505.7834141664
PALO ALTO,0,4360477.112098271,7688982.859010568,11371669.993438885,15154992.32535544,18976518.067248292,22636777.711699884,25916853.022114344,28865841.41859918
PALOS VERDES PENINSULA,0,-97900.00638741534,-185504.60676790937,-265874.22117739846,-335593.8663738307,-393849.3172002197,-444603.5872308281,-482156.0195767281,-506531.1210932089
PANORAMA CITY,0,-7151.856499350222,-13551.616229888168,-19422.83888304798,-24516.074505620054,-28771.800096463994,-32479.54388263414,-35222.86000477808,-37003.535605579265
PARADISE,0,-833.2609278092568,-2175.300960287772,-3538.548343105911,-4497.952616902767,-5728.478807400621,-6211.840189420764,-6765.729373975046,-7291.034720349417
PARAMOUNT,0,-20225.03087034775,-38323.158808872686,-54926.6184277843,-69329.93913846952,-81364.865112158,-91850.13161141856,-99608.05015907541,-104643.6801078082
PASADENA,0,-197687.16796914442,-374585.14624060737,-536873.6720328522,-677657.1386437668,-795291.0691481559,-897778.0382955656,-973606.8629168943,-1022827.0040997304
PASO ROBLES,0,-31943.783155645244,-94484.66329526599,-159353.53489716584,-198883.53446953138,-265907.83725863206,-267397.6925105029,-282283.8844907726,-293017.3605766434
PATTERSON,0,-1590.1961223260005,-3993.5705814706453,-6566.51792686175,-9079.336439252598,-11381.53731681258,-13654.98727269788,-15942.667097459009,-18317.100456014246
PAUMA VALLEY,0,-7030.461576312213,-14021.418160045185,-19747.6771952625,-25457.67959910065,-30775.68061537741,-35599.66150715308,-40339.517108097076,-44863.39090478097
PENN VALLEY,0,1846.4288616876584,-17126.752497573296,-39055.1272921889,-55537.39634033301,-68330.71868371128,-78387.62423208694,-87978.68644001943,-99368.11369869515
PENNGROVE,0,-41209.92698917413,-96826.61129043734,-152869.72469617918,-204387.62196155434,-251110.6116672189,-293447.36081740714,-332084.8056519041,-368197.0508349693
PERRIS,0,-66471.39749263343,-146350.60217327345,-241553.07263279357,-345287.28142791335,-443964.09177071904,-527434.4340446717,-598847.9576719049,-664772.4439041745
PETALUMA,0,-205351.24433999776,-482492.18681212317,-761758.1247241335,-1018475.0322201629,-1251298.384299377,-1462264.8689850431,-1654797.5267613512,-1834746.9876741103
PHELAN,0,-4779.945940201171,-11608.683810747461,-20227.320303162734,-29445.77160900156,-38248.909350131,-45978.14446997392,-52683.560943601886,-59172.02852489415
PICO RIVERA,0,101825.71814405316,192943.5250730298,276536.1610073162,349052.4843949837,409644.24759244197,462434.0206449989,501492.6314999213,526845.4660315076
PINOLE,0,-71199.1226192133,-142768.9107437369,-214334.88357862784,-285276.94876681874,-359919.8734824315,-433419.9700363565,-503186.2354471721,-572267.3763218168
PIONEER,0,612.0625341502455,-290.3748329468799,-1095.5959373968071,-1567.9761852740194,-1992.597733654009,-2187.6166238188744,-2149.7593673036317,-1920.165135894902
PIONEERTOWN,0,-1999.7915631524083,-4856.737138143508,-8462.52442183139,-12319.252154303671,-16002.227981986201,-19235.914107678545,-22041.263396317285,-24755.84725519341
PISMO BEACH,0,36975.38624543953,109368.49979792384,184457.79381556035,230221.26600082254,307807.10221030924,309532.55537765066,326765.7514708168,339191.9546744705
PITTSBURG,0,-93750.57521218777,-187989.01426174253,-282222.21923195233,-375632.8162110451,-473917.2276743782,-570696.7790901165,-662559.8212149302,-753520.6723645842
PLACENTIA,0,-15344.852328309615,-25766.869446290075,-32808.758346713614,-39120.244832773344,-44646.14050243853,-49047.28501715913,-51474.81564115739,-52672.50182798924
PLACERVILLE,0,-6450.723421450239,-18335.48303666315,-30384.09319204348,-39390.46770906332,-47518.645317484974,-52393.60218803061,-52808.588334789034,-50191.556887174374
PLAYA DEL REY,0,16942.85249161502,32103.987523774296,46013.008300926565,58078.98951121388,68160.87581041077,76944.58462791605,83443.55212378566,87662.0087049898
PLEASANT HILL,0,-334680.85600706935,-671100.3901342624,-1007498.218145598,-1340943.8261275692,-1691799.3127244357,-2037281.7983369443,-2365212.3318117023,-2689921.2423788016
PLEASANTON,0,-119663.69336319692,-233238.831078768,-344365.52471957845,-443982.7972187919,-540598.8630050069,-641392.0143794776,-742812.7566887413,-830336.2615352289
POMONA,0,475232.53450832516,900489.6842408706,1290626.0444294633,1629067.2926263507,1911855.842149421,2158231.6081218016,2340522.3795201806,2458846.7321944395
PORT HUENEME,0,-11388.92574198515,-23189.95260567282,-35300.59388145566,-46493.397732495796,-56720.393369717814,-64150.8026826437,-69526.35838580463,-73932.99144636799
PORTER RANCH,0,-15827.618372298428,-29990.783782696468,-42984.25606276083,-54255.97371719184,-63674.223912672955,-71879.74768431729,-77950.91683498782,-81891.68767716188
PORTERVILLE,0,-40591.77647979837,-94397.23262294306,-160315.89256543753,-232046.0186997658,-296650.5897517895,-355397.99446707085,-411476.0758799673,-466654.44179565884
POTTER VALLEY,0,-1370.9376793919073,-4907.224995145298,-9057.356446585545,-12239.986399599467,-14528.239414371317,-16015.19431172352,-17379.46261668505,-19591.4231757393
POWAY,0,-174806.54477528948,-348624.20937890885,-490998.7981957302,-632965.3627594435,-765187.0055518781,-885124.9979253805,-1002971.0806550011,-1115446.6868642948
QUINCY,0,611.4762403522909,697.1351585376542,619.2152076833881,721.1791298992903,1001.262049574987,1438.0925479545404,1906.6265743477124,2238.124152117831
RAMONA,0,-231718.26486646023,-462127.07156001555,-650855.3562634691,-839043.5668788133,-1014313.8179213323,-1173301.2862356007,-1329515.8248337763,-1478611.4781584356
RANCHO CORDOVA,0,-37370.27330491296,-91650.18013074854,-150726.39292925107,-213312.48272676696,-277994.51141231204,-339324.88234354043,-392395.04727904405,-432389.698577648
RANCHO CUCAMONGA,0,-401101.579208327,-974123.793076901,-1697342.420165545,-2470891.9550053207,-3209592.2226258824,-3858177.7198930588,-4420850.887164951,-4965319.042398306
RANCHO MIRAGE,0,33222.86245048564,73147.07554196974,120729.96490678459,172577.18592240888,221896.60613620293,263615.72249135975,299308.77158173133,332258.36514055944
RANCHO PALOS VERDES,0,180287.38071658462,341615.67427901155,489620.3299498861,618013.3859748242,725293.8467732002,818760.5163872926,887915.4592109772,932803.6877374987
RANCHO SANTA FE,0,-1181.4409489355312,-2356.196111895959,-3318.4422066512197,-4277.929273561182,-5171.555347709131,-5982.161512453953,-6778.62930174658,-7538.800293280452
RANCHO SANTA MARGARITA,0,-21131.287380229478,-35483.404264733545,-45180.75800089439,-53872.33495598851,-61482.027329465316,-67542.83041732013,-70885.78592899855,-72535.12806121798
RAYMOND,0,853.0979294701683,-4537.669860375463,-10090.096165821677,-12428.911385095438,-13632.667003282673,-13323.756499082898,-12069.43637673049,-10625.999882348646
RED BLUFF,0,-26.844363574768067,-65.63777086306072,-101.66385988036927,-134.11436008689634,-159.20749607704056,-171.7369731458457,-178.20242833746306,-185.84481970302295
REDDING,0,-295715.6236444027,-1189322.640008626,-2154551.209507115,-2932224.3618279803,-3612234.5641674655,-4136223.382578074,-4621760.461677798,-5087771.585110994
REDLANDS,0,-5663.6627892287215,-13754.894196648034,-23966.940088645788,-34889.68102402822,-45320.33462125203,-54478.542925473885,-62423.647090588114,-70111.6920681902
REDONDO BEACH,0,69479.23055376258,131652.07519936503,188690.23495777394,238170.62947834632,279514.4925990695,315534.7866689124,342185.8300205739,359484.94603555533
REDWOOD CITY,0,-738311.110653219,-1277831.7224063096,-1806346.3635526986,-2293269.8239886384,-2842018.301789888,-3440274.939773371,-4051704.3801664216,-4563618.315367988
REDWOOD VALLEY,0,-1105.3688274215747,-3956.630480240652,-7302.826817877249,-9868.94050945533,-11713.929019088646,-12912.84142945904,-14012.83336678108,-15796.30853130456
REEDLEY,0,-620.971046755556,-1557.097067825147,-2517.12588958352,-3413.001229870948,-4293.3286648316425,-5099.085699101444,-5914.109293505404,-6775.698334806133
RESCUE,0,-3416.932124445273,-9712.265985973529,-16094.390004818153,-20865.067353432532,-25170.5501701943,-27752.807434584713,-27972.627255249303,-26586.392154888425
RESEDA,0,-2584.802117804764,-4897.782949539251,-7019.74168353912,-8860.521072100732,-10398.611676854314,-11738.652414325275,-12730.132517185993,-13373.698129492812
RIALTO,0,-1551.3900507574435,-3767.738951681531,-6565.02108339814,-9556.97495000041,-12414.137538581039,-14922.752087835222,-17099.0730114748,-19204.98020254704
RICHMOND,0,2157383.9738084925,4326025.642793091,6494578.599860838,8644365.465787945,10906194.739481539,13133402.543371556,15247476.797212787,17340799.168305513
RIDGECREST,0,-985194.0401644697,-2392663.8826999967,-4169049.4187984,-6069061.276975544,-7883473.904226449,-9476544.658326223,-10858596.093200231,-12195932.139430786
RIO LINDA,0,-13273.355196064746,-32552.94176803576,-53536.06964937845,-75766.4721460519,-98740.89290129414,-120524.84881163607,-139374.9491452103,-153580.78636311804
RIO VISTA,0,100657.78299037214,246864.9561980319,405990.57836708886,574579.6943024647,748807.6839226867,914007.793737587,1056959.5145946825,1164691.410240195
RIPON,0,24712.520549531677,53995.704415550455,92084.37383442387,140012.5893218802,189929.58722082662,238038.97018179984,283617.70904299046,328785.3685168485
RIVERBANK,0,-98.35603150809038,-247.0116808349121,-406.1558017362404,-561.5837724451121,-703.9817069919372,-844.6013528393742,-986.1018391477846,-1132.9684181121193
RIVERSIDE,0,-345773.5431274059,-761292.3536986806,-1256520.3343427312,-1796129.0669364757,-2309430.0113965836,-2743629.3480859636,-3115111.0512043987,-3458039.6631428595
ROCKLIN,0,-3276.7038299278356,-6472.951123017119,-9964.66011804645,-13713.840854472888,-18018.441923224076,-22487.657827661664,-26600.874061486276,-30516.44288510387
ROHNERT PARK,0,-85485.87832712312,-200856.37123314943,-317110.54623846733,-423973.3654913092,-520892.8954992057,-608713.5941901663,-688860.4316815648,-763768.918516313
ROSAMOND,0,-1055.779223473568,-3156.018749097537,-5334.9964976609335,-7544.989729961264,-9813.163028919429,-12112.715188256232,-14438.611479477491,-16697.031785306346
ROSEMEAD,0,-19422.61866002949,-36802.73913238174,-52747.48667588318,-66579.43023971724,-78136.90043186955,-88206.19150408963,-95656.34381003887,-100492.20925547299
ROSEVILLE,0,-65570.21286735963,-129529.5298310807,-199401.60179860517,-274423.28455594555,-360561.24754011305,-449993.2166254129,-532300.9894669014,-610653.5232504257
ROWLAND HEIGHTS,0,-18383.534892911674,-34833.8243066821,-49925.53501034097,-63017.43494727521,-73956.57889666001,-83487.16027674545,-90538.72005918901,-95115.85625028447
SACRAMENTO,0,443103.088899654,1086772.1629523244,1787299.3100991137,2529666.2325098393,3296731.1473119454,4024052.6863725297,4653448.142759785,5127792.010258048
SAINT HELENA,0,7980.736998637338,15701.496173719032,23618.618327698656,31741.864020853944,38144.93567518139,43424.022644534445,47525.01786941785,51174.74823293359
SALINAS,0,-400839.19939593226,-898039.8084181272,-1385600.37039539,-1811100.6226480554,-2177815.455814219,-2506545.2520441506,-2826042.661798819,-3108029.8410418825
SAN ANSELMO,0,-2583.8864815619017,-3019.928389812936,-3418.1050500988786,-4262.551161046664,-5682.986221753119,-7278.28683719947,-8577.18160535919,-9477.484560672834
SAN BERNARDINO,0,-10107.752540496178,-24547.899266783847,-42772.992395394715,-62266.41466493276,-80881.64215904148,-97225.97942396486,-111405.32635394973,-125125.90681385342
SAN BRUNO,0,-12909.554256771866,-22343.233972275804,-31584.49442308076,-40098.646467853745,-49693.733040051884,-60154.49521267653,-70845.59679289674,-79796.63985036616
SAN CARLOS,0,68429.68926290481,118435.27345917653,167421.29645732592,212555.2763488883,263417.3869058514,318868.4108511708,375540.56237022765,422989.09633259475
SAN CLEMENTE,0,-3268732.984746645,-5488812.680238128,-6988863.406736191,-8333325.57816744,-9510442.157476569,-10447966.23804028,-10965074.6369155,-11220203.74678687
SAN DIEGO,0,-4990873.341821011,-9953815.22531144,-14018913.74394216,-18072536.844513018,-21847849.242463402,-25272464.67893873,-28637363.673805613,-31848943.358534627
SAN DIMAS,0,-33656.94166868221,-63774.470240404655,-91404.68357166002,-115373.62756101158,-135401.24073108565,-152850.02889918146,-165760.1769501727,-174140.09950662305
SAN FERNANDO,0,15818.961989998352,29974.43832211345,42960.84960640967,54226.5699998241,63639.72330518678,71840.81035742647,77908.720149765,81847.38905023888
SAN FRANCISCO,0,10094702.338861078,21007099.533123635,31332059.046791155,40307161.48062004,47661271.46251737,55459091.62397944,63228042.11695595,69324322.17175463
SAN GABRIEL,0,-18078.372844703496,-34255.589943218045,-49096.78073405777,-61971.35356777883,-72728.90891203284,-82101.28356051608,-89035.78745358111,-93536.94278815645
SAN JACINTO,0,-17228.41861088318,-37931.95202970272,-62607.053310823394,-89493.4762950535,-115069.08148828673,-136703.3904032159,-155212.74985211843,-172299.4312696826
SAN JOSE,0,3206983.56200416,5655058.887430326,8363692.970648842,11146716.653135983,13957570.265280351,16649830.622368027,19062477.4320204,21231621.48541457
SAN JUAN CAPISTRANO,0,1447559.5102607124,2430726.1639018627,3095026.28443714,3690430.3900088198,4211719.266759336,4626904.239816002,4855908.233114931,4968894.222608092
SAN LEANDRO,0,-73089.50553371152,-142460.9636266986,-210337.70105457306,-271188.4411618903,-330203.0294418058,-391769.2173893268,-453718.9567968175,-507180.31296282914
SAN LORENZO,0,-7320.733298019244,-14268.991127588466,-21067.466451750835,-27161.860301324254,-33072.61852348826,-39238.92328471583,-45443.62467992536,-50798.126210553135
SAN LUIS OBISPO,0,-15888.796282233212,-46996.68217209269,-79262.68155473963,-98925.6556959945,-132263.94922307655,-133005.1084626353,-140409.7379262368,-145748.79278727688
SAN MARCOS,0,101461.34641998023,202366.26184660743,285014.15596449166,367435.33193751494,444195.4147674318,513826.4829395182,582243.9053674679,647544.905912492
SAN MARINO,0,-12531.46878715005,-23745.098237261525,-34032.629513736174,-42956.937319967896,-50413.79525227001,-56910.48146663321,-61717.29646479903,-64837.37693791441
SAN MATEO,0,-73111.61938711349,-126538.43106147321,-178875.81069867034,-227096.98134809313,-281438.64963705605,-340683.1384270955,-401232.256126727,-451926.70520033315
SAN PABLO,0,33556.4165248223,67288.31839258946,101019.23022204114,134460.26132666547,169642.628992339,204286.58880164253,237170.90558368672,269732.55727030494
SAN PEDRO,0,687235.841463861,1302202.5136462476,1866380.766372466,2355803.4618318747,2764745.646796569,3121031.1220715293,3384643.0869202865,3555752.873158753
SAN RAFAEL,0,-58345.123657976976,-68191.0618464658,-77181.97422213457,-96249.62616760307,-128323.42078179424,-164345.71255981247,-193675.06341106235,-214004.09145304235
SAN RAMON,0,-160563.61771289958,-321961.6728253206,-483349.62574857613,-643322.8532459233,-811647.3803835204,-977394.2840842898,-1134720.6621782007,-1290501.5532840295
SAN YSIDRO,0,-1300.3062469072756,-2593.311827945945,-3652.405278108854,-4708.4954181013745,-5692.08198983992,-6584.298193127615,-7460.955338725515,-8297.666202759341
SANGER,0,-6477.92298611236,-16243.402070093609,-26258.232704988564,-35603.725015737116,-44787.11889557075,-53192.60836515401,-61694.74184354907,-70682.63222905074
SANTA ANA,0,-205005.88638043497,-344243.2497733524,-438322.34480363503,-522643.5506782383,-596469.1173803937,-655268.0970481401,-687699.7761676395,-703700.8276262963
SANTA BARBARA,0,-6924612.240297876,-14995562.594493333,-23302672.36679057,-30055556.222467214,-40042215.09166872,-43195900.84269744,-47544002.412332974,-51432689.73202914
SANTA CLARA,0,-79627.73542768997,-140410.48640966206,-207661.12421706226,-276749.9892238418,-346536.1378988086,-413377.383813784,-473275.98983877315,-527128.5376682691
SANTA CLARITA,0,-1752949.0102459646,-3321556.9448232627,-4760618.118037484,-6008993.424262996,-7052089.857658079,-7960873.681827182,-8633272.534237718,-9069724.173061578
SANTA CRUZ,0,-91686.06855236017,-166747.50697687618,-247586.80192570086,-292259.9965094032,-366526.8515792787,-365481.77439889545,-381801.3207140828,-403079.5487041224
SANTA FE SPRINGS,0,-812.6147916591362,-1539.7740525654226,-2206.879410387017,-2785.587393198628,-3269.135247924867,-3690.4198175453566,-4002.1232854273476,-4204.448743952569
SANTA MARIA,0,1014172.5164842508,2196248.529443595,3412924.58569861,4402015.107780191,5864693.363638621,6326599.696468513,6963450.088246741,7533015.468879778
SANTA MONICA,0,126473.12251421087,239646.312633735,343472.8524359991,433541.74834467063,508799.92522562435,574367.6092518128,622880.416163983,654369.9139931207
SANTA PAULA,0,-32031.11869037457,-65221.24877876876,-99282.16435963544,-130761.64584919534,-159524.841219438,-180422.6989525646,-195541.32060729424,-207934.86776784193
SANTA ROSA,0,-515866.7834906932,-1212073.831583083,-1913614.3924919867,-2558486.8515572865,-3143352.9753189855,-3673311.97534163,-4156962.881917449,-4609002.90030925
SANTEE,0,-65577.04372534971,-130782.90573026147,-184193.27384241926,-237450.4529472473,-287051.9754618632,-332045.39303752594,-376254.0436649432,-418448.0014944463
SARATOGA,0,-78598.0169360367,-138594.46828555863,-204974.89382844255,-273168.3207464091,-342051.0491664344,-408026.9088791889,-467149.91169691854,-520305.0400049384
SAUSALITO,0,1519.6878990132536,1776.170693158274,2010.3915079776343,2507.1896106325294,3342.6954763212125,4281.065183376413,5045.098733155493,5574.687706156299
SCOTTS VALLEY,0,-4639.052100492103,-8436.966129334513,-12527.241752723829,-14787.67712168963,-18545.416323525656,-18492.549445926503,-19318.299716976995,-20394.94980685193
SEAL BEACH,0,-303359.715765754,-509397.82472239656,-648612.453383352,-773387.8961716418,-882632.1496775264,-969640.6387151764,-1017631.830761497,-1041309.6112588126
SEASIDE,0,-418.7716724399361,-938.2220122549334,-1447.6074736554292,-1892.1808012554538,-2275.3158738328493,-2618.7673928004806,-2952.576914257894,-3247.198228231573
SEBASTOPOL,0,-1991.1582537021604,-4678.42881238673,-7386.320616423793,-9875.646873529506,-12133.232890549087,-14178.887238850031,-16045.801121646684,-17790.70527506605
SELMA,0,-2235.2210664651793,-5604.8034790698875,-9060.425078236134,-12285.076487513914,-15453.809371580079,-18354.125897310485,-21287.786171246786,-24389.056407250406
SHAFTER,0,-47917.29911754033,-143236.08921778144,-242128.2667846115,-342426.07962726656,-445366.13122577086,-549730.269447795,-655289.5301331019,-757786.3212796682
SHASTA LAKE,0,-72.32962658721954,-290.90121527700103,-526.9948888583458,-717.2266625146149,-883.5597670370189,-1011.7308204071305,-1130.4983618313563,-1244.490537246369
SHERMAN OAKS,0,115410.91260665469,218685.02124141995,313430.03773036215,395620.37321183586,464295.7855293439,524128.3117023781,568397.6668221205,597132.7124320036
SHINGLE SPRINGS,0,-11529.310144676361,-32770.89941453794,-54305.32293955656,-70402.62832201691,-84930.13241598068,-93643.15447104373,-94384.89045863086,-89707.49683788279
SIERRA MADRE,0,-7199.259079307492,-13641.431719898188,-19551.565107155388,-24678.5447508129,-28962.47281198774,-32694.78729761025,-35456.281042450166,-37248.75452099994
SIGNAL HILL,0,-3131.035642944771,-5932.809996111813,-8503.193948802567,-10732.983989308297,-12596.114238845796,-14219.34157244247,-15420.349133645825,-16199.918785366142
SILVERADO,0,-503939.8011426551,-846209.3068507574,-1077471.9779820947,-1284748.1990611535,-1466224.2117457413,-1610762.2782407585,-1690484.9803703718,-1729818.3605026894
SIMI VALLEY,0,-148470.53168398468,-302313.2373366626,-460192.2115753959,-606105.5570213269,-739428.5284416503,-836294.1320895394,-906371.8271403965,-963818.2684443225
SOLANA BEACH,0,-501.0732099166198,-999.3351856978843,-1407.458279356768,-1814.425245081773,-2193.4523643995926,-2537.269977878197,-2875.0919703595573,-3197.520741818327
SOLEDAD,0,-5668.574246683274,-12699.839727415703,-19594.74800890038,-25611.899684956472,-30797.828236556466,-35446.57741047305,-39964.74844131741,-43952.45795617235
SOMES BAR,0,9500.592064393451,29874.267726177117,44014.85707836627,49729.74911581885,48807.30387183736,35564.55096958838,14864.482062269744,-2469.1322639909795
SONOMA,0,-17429.009750558063,-40951.02337071288,-64653.29403077753,-86441.26408275752,-106201.65171467955,-124106.95510318282,-140447.7006906129,-155720.4498501476
SONORA,0,18032.981075802178,-5145.119779859087,-26965.768173698976,-46819.142142815865,-65720.30529827956,-70153.0160836238,-69236.5917305589,-68829.61458031193
SOUTH EL MONTE,0,-40613.03950101201,-76955.16653102252,-110295.90592660935,-139218.70780633963,-163385.57064615906,-184440.6252804483,-200019.01216075168,-210130.88063844817
SOUTH GATE,0,280722.4263032903,531924.2464109377,762380.0010794594,962299.4386372401,1129344.2804405661,1274879.887521632,1382560.1637938805,1452455.1140696253
SOUTH LAKE TAHOE,0,-23698.89722895471,-67362.08661361667,-111627.14523462893,-144717.05983417702,-174579.27691963024,-192489.47178010189,-194014.291865904,-184399.74326597142
SOUTH PASADENA,0,-3473.5364621841,-6581.791985382093,-9433.34597341239,-11907.044348688622,-13973.978545753576,-15774.767203067197,-17107.14952601696,-17971.99355682236
SOUTH SAN FRANCISCO,0,-110275.6083635604,-190860.51096730167,-269802.4182484606,-342536.9353883611,-424502.253315968,-513862.7088360125,-605191.0511789639,-681655.3670147015
SPRING VALLEY,0,-30987.198158243205,-61799.96611519391,-87038.62084427336,-112205.4450695184,-135644.58586979518,-156906.2902984377,-177797.19769150205,-197736.13919941708
STANFORD,0,13506.312926236773,23816.67692807765,35224.604993279485,46946.96345470961,58785.7201209339,70125.0553571828,80286.78680403411,89423.00012708889
STANTON,0,-50617.06442307308,-84995.55813813605,-108224.21686312475,-129043.66057403304,-147271.61577268294,-161789.42250725243,-169797.002168576,-173747.7671582913
STEVENSON RANCH,0,-1663.2585623931664,-3151.6054154163867,-4517.034343993553,-5701.528516057355,-6691.252035220736,-7553.535249160195,-8191.527791772271,-8605.645812576142
STOCKTON,0,-6124078.04532464,-13380618.583375854,-22819246.94944068,-34695975.72410047,-47065712.148856066,-58987507.19155678,-70282137.17151846,-81474887.35948828
STUDIO CITY,0,8016.500716480165,15189.988127467543,21771.03733768713,27480.06473716526,32250.30832362562,36406.31971082202,39481.3080104113,41477.273194188776
SUISUN CITY,0,-498913.12383675453,-1067513.7717898455,-1658480.0742928558,-2280142.817417402,-2930000.6285519153,-3491030.556578559,-3999643.4678242784,-4501685.525483613
SUN CITY,0,-10920.290130567038,-24043.293002769933,-39683.68728428928,-56725.734305708786,-72936.9157287716,-86649.89351573051,-98382.11164117511,-109212.560565867
SUN VALLEY,0,-63862.14363276871,-121008.46465808118,-173435.24288489518,-218914.9987068273,-256916.275119095,-290024.3761763878,-314520.66665418295,-330421.1085788797
SUNLAND,0,-30534.532988906605,-57858.023175903596,-82924.94765768928,-104670.29301798076,-122839.92483397014,-138669.9726785394,-150382.43969349144,-157984.95573162078
SUNNYVALE,0,-1545494.5179614672,-2725242.7732085874,-4030541.884143846,-5371602.819809776,-6726137.796513806,-8023517.948343668,-9186148.237906137,-10231430.706043713
SUNSET BEACH,0,5500.744507655792,9236.784504643118,11761.129961711194,14023.659418679978,16004.559930932737,17582.264717016165,18452.479022378,18881.824058986298
SUSANVILLE,0,-1798.8606763303105,-15245.818460154725,-27659.16743048691,-35914.70889895808,-41480.95332526567,-45461.870983905246,-50207.69242948003,-54661.25282175405
SYLMAR,0,-179471.54454397387,-340069.56885354244,-487404.29369068006,-615215.6795987915,-722010.4597827699,-815053.9712180228,-883895.7312781503,-928580.6195021654
TAFT,0,-1125.2866957640508,-3363.811543271877,-5686.259876861819,-8041.780675727117,-10459.299226908188,-12910.262960701832,-15389.309105234395,-17796.43714146386
TAHOE CITY,0,-37493.08751370549,-74065.7495938166,-114019.12346682609,-156919.12872231554,-206174.06395297532,-257312.5967008386,-304377.7259437992,-349181.3339276703
TARZANA,0,-38419.7638666681,-72799.22521591769,-104339.39416839415,-131700.13286465872,-154561.84759381786,-174479.8069260365,-189216.85510366457,-198782.60502539924
TEHACHAPI,0,-576.127969986992,-1722.1905451822095,-2911.218137806747,-4117.154347944219,-5354.85239988059,-6609.6730516536045,-7878.865223995555,-9111.236250653455
TEMECULA,0,-21877.007272563642,-48166.77007056272,-79499.71180122078,-113640.58110962703,-146116.98565358145,-173588.65270245797,-197092.18648983736,-218789.17228520114
TEMPLE CITY,0,-409.1152723751147,-775.2074320210377,-1111.0651461158996,-1402.4185828486661,-1645.863277753655,-1857.9611917207076,-2014.8899007327127,-2116.7516738735576
THERMAL,0,-283236.35809526994,-623603.8527172175,-1029264.1905906785,-1471278.8539004715,-1891743.5504756316,-2247413.0689682188,-2551708.214570808,-2832614.4392608143
THOUSAND OAKS,0,-17994.076766176615,-36639.245698751416,-55773.5949555221,-73457.76575284638,-89616.02053965023,-101355.77663161466,-109848.93859997392,-116811.23940467369
THOUSAND PALMS,0,7452.826657828191,16408.965697291584,27083.16288374999,38714.00083442425,49777.75983214013,59136.55418069378,67143.53523378429,74535.08258964942
TOPANGA,0,-5297.951966027875,-10038.76184061094,-14388.042832718085,-18160.99831718279,-21313.55086536001,-24060.16968480905,-26092.35913492029,-27411.444305058947
TORRANCE,0,-92373.97764607053,-175033.74229028542,-250866.89168705,-316651.349469278,-371618.59300983977,-419508.0613509347,-454940.88918177783,-477940.1806453578
TRABUCO CANYON,0,-273210.31912686065,-458771.01523486874,-584149.6107484018,-696523.4858954075,-794910.2886185072,-873271.2530147105,-916492.6313299928,-937817.020257406
TRACY,0,-2153392.7161313477,-4704841.512847181,-8023554.633741022,-12199379.56174612,-16548676.12777492,-20740470.547570586,-24711708.43156699,-28647116.067539223
TRUCKEE,0,332.6882452337304,-3085.8837102012476,-7036.914334765956,-10006.653809261275,-12311.73563058913,-14123.772271614493,-15851.871579703933,-17903.996604964574
TUJUNGA,0,-1601973.011464085,-3035479.921778739,-4350597.883136915,-5491449.416989612,-6444705.571285303,-7275217.134549887,-7889702.514577046,-8288562.310945564
TULARE,0,-58585.91899652302,-136243.303284653,-231383.64130048163,-334911.8797992114,-428155.61934225704,-512945.71725072595,-593883.2326806097,-673522.197360966
TURLOCK,0,-35502.169049610035,-89158.51529453171,-146600.6647230576,-202699.90526306746,-254097.4810173671,-304853.1737625994,-355926.4386566113,-408936.4896175056
TUSTIN,0,-28362.08353699511,-47625.23174465727,-60640.8452853068,-72306.45202572236,-82520.0364158263,-90654.72887264157,-95141.56615368812,-97355.26618389669
TWENTYNINE PALMS,0,1026414.2872559752,2492774.1839715685,4343485.453766228,6323001.764317933,8213333.070857732,9873061.371710828,11312942.19111523,12706237.09239608
UKIAH,0,-2283.7488366198377,-8174.611018872063,-15088.048223276448,-20389.838008608145,-24201.70292431279,-26678.737807901634,-28951.40227072168,-32636.188766723964
UNION CITY,0,-35863.528145294054,-69902.23657044186,-103207.07807981258,-133062.20537978492,-162018.10772108193,-192225.87176056986,-222621.70841168845,-248852.5120202487
UPLAND,0,3860.816183734103,9376.470893886522,16337.848020639387,23783.722621448338,30894.129684823914,37137.13268985285,42553.188538455055,47794.013463370386
VACAVILLE,0,-37803.01246158872,-80886.88233627658,-125666.07226184057,-172774.52437737444,-222017.15564674418,-264529.1640470056,-303069.50919580134,-341112.14075802965
VALENCIA,0,-4312399.532435089,-8171303.184762241,-11711511.415376715,-14782613.239414928,-17348715.219929446,-19584397.160363734,-21238552.241270322,-22312257.8797779
VALLEJO,0,-325099.12127138674,-695609.504164875,-1080695.7619952615,-1485794.9550355505,-1909259.552838135,-2274842.3777447264,-2606269.5439439565,-2933415.567784525
VALLEY VILLAGE,0,-977.162139955879,-1851.5646181388583,-2653.7528341575235,-3349.6436893548525,-3931.105601152056,-4437.696467681002,-4812.516998877749,-5055.811454487441
VAN NUYS,0,189418.9450957491,358918.4925155706,514419.5656613235,649315.6424615241,762029.833437724,860230.5657783318,932888.1755970118,980049.96521216
VENICE,0,54354.12263472704,102992.30488305003,147613.60509030405,186322.19481761253,218665.71381484903,246844.57027462567,267693.77407631767,281226.9086156143
