Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
PENNGROVE,0,-17959.46347856702,-42197.44870255538,-66621.2675785048,-89072.94962233835,-109435.01199756985,-127885.53177970846,-144723.878667699,-160461.73217839218
PERRIS,0,-28099.488976878114,-61866.86970257899,-102111.86282428028,-145963.48928707372,-187677.19399345433,-222962.6600112561,-253151.34159982507,-281019.6397153768
PETALUMA,0,-28477.14559403155,-66909.62021481758,-105636.6270398635,-141235.9242040061,-173522.3263727061,-202777.71863789065,-229476.79039562517,-254430.87070275727
PHELAN,0,-6023.987727841071,-14629.983684954059,-25491.7207249449,-37109.35622778651,-48203.60543549142,-57944.45622580295,-66395.02310322993,-74572.17592712928
PICO RIVERA,0,-3587.4556700511603,-6797.641052563442,-9742.707970949123,-12297.506698556244,-14432.219728705706,-16292.059139038553,-17668.128540501813,-18561.327401306015
PINOLE,0,-21639.415129907313,-43391.44731633004,-65142.28039560339,-86703.28643681761,-109389.2292428494,-131727.8240986555,-152931.59654149693,-173927.1287962721
PIONEER,0,1390.7769609350507,-659.8109076764958,-2489.486678023706,-3562.836969078169,-4527.681730521261,-4970.8100827963935,-4884.78384760191,-4363.084583875752
PIONEERTOWN,0,-1052.5139498426724,-2556.1578150352434,-4453.925858333183,-6483.765590973475,-8422.158500045203,-10124.084975076286,-11600.572542723501,-13029.28912175764
PISMO BEACH,0,2799.7622759889055,8281.344031970308,13967.082875134802,17432.291075985384,23307.070699576376,23437.723412177642,24742.61942470487,25683.531386278686
PITTSBURG,0,-20848.150231776526,-41804.78242554492,-62760.24179989507,-83532.72474447568,-105389.07296696608,-126910.76973993785,-147339.13718143944,-167566.87378387176
PLACENTIA,0,-19191.946502902312,-32226.86564467277,-41034.2246367787,-48928.075960565126,-55839.36893982708,-61343.92482264165,-64380.06435601786,-65878.02545648755
PLACERVILLE,0,6442.415013479069,18312.375810346915,30345.890155161498,39342.53658373759,47460.84128192079,52329.902944782516,52744.571802971535,50130.905970907654
PLAYA DEL REY,0,1216.6573516122298,2305.3703976934776,3304.1697981122416,4170.621259895415,4894.5961238391465,5525.349549581413,5992.036880013271,6294.961932512873
PLEASANT HILL,0,14194.852131955093,28464.24124062294,42733.52293209429,56881.787370936014,71765.54793853406,86421.63560637087,100333.41714108991,114108.7978519958
PLEASANTON,0,28065.13846819289,54702.81189608853,80766.73500943114,104133.78455781215,126795.00045822957,150436.05795408296,174224.45050239074,194753.42742308974
POMONA,0,-12929.48827626463,-24499.27647476853,-35113.55296917213,-44321.29914731346,-52014.99496194511,-58718.0226892184,-63677.505472897785,-66896.68089593202
PORT HUENEME,0,-101.86753491644049,-207.41777769156033,-315.7376539046527,-415.8399545707507,-507.3103784188861,-573.767754753062,-621.8450076148147,-661.2558946761419
PORTER RANCH,0,-11192.199108989444,-21207.409184264718,-30395.493595148553,-38366.065994645876,-45025.99972004461,-50828.37718651316,-55121.48590923083,-57908.124392494676
PORTERVILLE,0,9744.112179816002,22661.81203029072,38487.4772999594,55709.92667670292,71220.28687114455,85324.4725338486,98788.1681281873,112035.91750773811
POTTER VALLEY,0,-801.726846284495,-2869.7565935484017,-5296.767539304041,-7157.993920151726,-8496.175049708952,-9365.754586793191,-10163.587993959372,-11457.156300388771
POWAY,0,-36812.12331900606,-73415.06970664207,-103396.8497332856,-133292.16829180252,-161135.5874866813,-186392.18431306374,-211208.2217455567,-234893.26450639847
QUINCY,0,-598.8170750985446,-682.7086356799555,-606.4062726055126,-706.2763770163438,-980.5732264752587,-1408.380808578615,-1867.2410437328945,-2191.8981846304523
RAMONA,0,-67478.08220070042,-134575.18053723418,-189534.46882932715,-244336.67956267018,-295376.98861095554,-341675.64323411044,-387166.8106118685,-430584.9194997578
RANCHO CORDOVA,0,4362.566368497908,10699.481855981401,17596.251550485147,24903.882994754473,32455.417547100224,39615.67084673792,45811.71704612207,50481.27148252027
RANCHO CUCAMONGA,0,-16464.399241195526,-39985.78345879773,-69672.42218223587,-101425.02418113872,-131747.14722320437,-158370.2440037951,-181466.8130708593,-203816.10265329573
RANCHO MIRAGE,0,0,0,0,0,0,0,0,0
RANCHO PALOS VERDES,0,12015.23066790565,22766.952856422053,32630.719216946047,41187.51057275222,48337.22059812222,54566.311228413484,59175.152870450984,62166.73988833686
RANCHO SANTA FE,0,-3856.7414129969548,-7691.660020453535,-10832.854844176909,-13965.044450493588,-16882.23417807027,-19528.410607420927,-22128.433256763703,-24609.967342316115
RANCHO SANTA MARGARITA,0,-3575.23483559303,-6003.4644445775775,-7644.158483260078,-9114.635495015536,-10402.113022783655,-11427.53373146453,-11993.115800042753,-12272.155725468998
RAYMOND,0,950.1642945962594,-5053.971278057885,-11238.160559539298,-13843.093624842222,-15183.814940691183,-14839.75656606281,-13442.718395485026,-11835.045697585985
RED BLUFF,0,9671.38589843479,23647.818453240325,36627.345307871874,48319.03322095558,57359.68927642162,61873.90279488481,64203.39105107979,66956.9161194198
REDDING,0,-3789.7788893557154,-15241.048895651475,-27608.867014119867,-37568.8994580484,-46280.97007492138,-52993.69255305361,-59213.149448951706,-65182.19722692575
REDLANDS,0,-799.7882509382907,-1942.3798487526365,-3384.459466936998,-4926.888578328071,-6399.835427495185,-7693.095661407337,-8815.047250826843,-9900.697900344152
REDONDO BEACH,0,25780.885681091342,48850.64738881122,70015.14367895108,88375.2113875933,103716.19572021835,117081.82379961875,126970.90383923496,133389.87150269723
REDWOOD CITY,0,40097.071211022325,69399.43891642103,98105.30618390813,124559.01630585617,154365.5026542598,186861.43507115962,220073.28898560256,247880.2671866878
REDWOOD VALLEY,0,-576.2846452146769,-2062.792081771695,-3807.334969339121,-5145.18427808219,-6107.071658864006,-6732.126667816294,-7305.609728822063,-8235.4278583399
REEDLEY,0,-707.3435325322207,-1773.6699793145526,-2867.2238859226927,-3887.694760689279,-4890.461545275699,-5808.286295567697,-6736.664911897038,-7718.08519684826
RESCUE,0,-1929.6566772841034,-5484.835448816011,-9089.028954212496,-11783.16049299395,-14214.601913532068,-15672.883293865481,-15797.019392953487,-15014.165816588327
RESEDA,0,-706.2043845774606,-1338.135768395965,-1917.8787727548042,-2420.7833501668647,-2841.004182085395,-3207.115409313352,-3477.993617716944,-3653.81771195645
RIALTO,0,-967.4571137265302,-2349.586548579624,-4093.9897173896898,-5959.790085429093,-7741.534680907847,-9305.922465386102,-10663.089559412561,-11976.3461054964
RICHMOND,0,57856.734975457424,116015.43510157475,174171.8137139203,231825.2201755813,292483.1744903545,352212.6650997724,408908.14851481095,465047.12468707375
RIDGECREST,0,-67625.75039409811,-164237.61643636285,-286172.6797326871,-416593.89197370736,-541139.2817318409,-650491.3004076153,-745358.5573392785,-837156.48712291
RIO LINDA,0,-14007.368015154207,-34352.95346050855,-56496.31425794115,-79955.40010119346,-104200.00948511506,-127188.32736784278,-147080.51066572143,-162071.63707961363
RIO VISTA,0,0,0,0,0,0,0,0,0
RIPON,0,8997.04501182404,19658.136867573892,33525.02829933452,50974.20345736487,69147.42078743153,86662.54228571823,103256.33904444834,119700.47541933908
RIVERBANK,0,-246.44873865997943,-618.9251445978734,-1017.6820204063697,-1407.1211922879156,-1763.9177162341803,-2116.2584194571973,-2470.8047266368085,-2838.7961981597036
RIVERSIDE,0,-35546.412306230515,-78262.75993000809,-129173.41193450987,-184646.34321737196,-237414.89146061335,-282051.6005278146,-320240.75297598075,-355494.568888817
ROCKLIN,0,1498.7363803888438,2960.7770181015367,4557.9280979709,6273.1612818514695,8242.23109457246,10286.606936615659,12168.184479301097,13959.372999936808
ROHNERT PARK,0,2677.859175908845,6292.047179685906,9934.138950314373,13283.09091473883,16319.762900098227,19071.415774462745,21582.68955048779,23929.889886279358
ROSAMOND,0,-1040.6219958466536,-3110.675404857786,-5258.333313294628,-7436.528351279354,-9672.095885512565,-11938.590721056156,-14231.042904256086,-16456.98743396753
ROSEMEAD,0,-8132.388864179142,-15409.569080179324,-22085.748440822936,-27877.281503484934,-32716.476552302483,-36932.5604022661,-40051.99216581741,-42076.80340150476
ROSEVILLE,0,8541.830963748973,16874.491118575446,25977.20226721419,35752.81807710603,46975.196224739775,58626.76671046857,69350.48280369723,79559.03611666476
ROWLAND HEIGHTS,0,-11483.677202901687,-21759.713869079365,-31187.08390232944,-39365.23598014028,-46198.61489887268,-52152.10420504946,-56557.01906699804,-59416.23062518134
SACRAMENTO,0,67776.98875435442,166228.8235628456,273378.3382320665,386915.31055627204,504238.60655516014,615482.8959823176,711747.5376579762,784296.280050626
SAINT HELENA,0,2403.3772192492033,4728.463724783447,7112.685333686764,9558.985337760241,11487.255645370897,13077.040856651642,14312.046708165464,15411.155365177314
SALINAS,0,-14369.217952196952,-32192.248888632283,-49669.158725654706,-64919.254590278026,-78063.96616511093,-89846.9257496004,-101298.63398498483,-111405.67056220863
SAN ANSELMO,0,1524.9783372908132,1782.3320291544078,2017.340090096346,2515.7573612959823,3354.1029745095875,4295.656588532787,5062.2731479890645,5593.641609426879
SAN BERNARDINO,0,-2296.679165681824,-5577.763158427086,-9718.861054395791,-14148.148449984845,-18377.892599645536,-22091.64604042843,-25313.471352489665,-28431.055962278508
SAN BRUNO,0,-418.84033140318934,-724.7910718813073,-1024.3992984890938,-1299.878141565714,-1610.8247769472655,-1949.800764328218,-2296.2078489355044,-2586.182081180741
SAN CARLOS,0,5961.104511605459,10317.2648590483,14584.635395577992,18516.58990480122,22947.430108585744,27778.039017498028,32715.035247176653,36848.529994977755
SAN CLEMENTE,0,-233029.15325514693,-391299.41339500784,-498238.5575644069,-594085.6984051908,-678002.7492264728,-744839.1661411407,-781703.9959920938,-799892.2302093306
SAN DIEGO,0,458018.7926321104,913506.5357934199,1286585.5294801146,1658630.0019715019,2005124.4635916725,2319436.253362011,2628268.7863916643,2923032.3250202127
SAN DIMAS,0,-7700.263115728623,-14590.750795243366,-20912.174569946947,-26395.938635901955,-30977.98734739225,-34970.03525091871,-37923.701523657015,-39840.912733675155
SAN FERNANDO,0,-2481.308238406724,-4701.67088072066,-6738.661439016112,-8505.714047795278,-9982.212986929575,-11268.592279481702,-12220.365702873503,-12838.155984320387
SAN FRANCISCO,0,-68455.60791669041,-142452.95878170803,-212463.35741049983,-273303.59352438524,-323165.4903418012,-376035.2694126107,-428708.54500101507,-470039.77747887
SAN GABRIEL,0,-3676.3157615310047,-6966.015269014984,-9984.029641595902,-12602.106639666716,-14789.694755973062,-16695.600783692906,-18105.75378425303,-19021.07585052424
SAN JACINTO,0,-5521.5880981595255,-12156.926321808656,-20065.1243703175,-28682.03575948364,-36878.83907828323,-43812.484398782544,-49744.60521174612,-55220.76763466408
SAN JOSE,0,126837.5549297072,223662.20883201063,330794.26490405947,440880.1828787271,552058.4463516548,658546.6866702326,753976.067548532,839774.8265159167
SAN JUAN CAPISTRANO,0,45796.561628737254,76901.14212284796,97917.69326328684,116754.67272819974,133246.7689813478,146382.04282927397,153627.09715100587,157201.67429980263
SAN LEANDRO,0,-7462.943218308268,-14545.87655479787,-21475.826731446432,-27686.555884487694,-33711.23650240945,-39996.324049627874,-46320.468887329334,-51777.92696421477
SAN LORENZO,0,-5402.7588581499,-10530.635128383583,-15547.977782965114,-20045.73820249841,-24407.946105376643,-28958.75188254172,-33537.8967436105,-37489.586707911454
SAN LUIS OBISPO,0,7968.553502651746,23570.941308889072,39755.64704927872,49623.975378191564,66348.06186541868,66720.69480725727,70436.48761348845,73116.18768789503
SAN MARCOS,0,28096.040459879907,56038.77899974189,78925.59419118124,101750.07845464442,123006.70819473313,142289.24575611018,161235.7322959397,179319.27063589427
SAN MARINO,0,-9671.26816923765,-18325.48377577297,-26264.97495190747,-33152.38935689337,-38907.28436623147,-43921.15857794951,-47630.86044538545,-50038.81035859394
SAN MATEO,0,34794.24461191334,60220.67737410916,85128.89945223276,108079.58054190315,133942.0185876484,162137.8835983416,190954.73738239892,215081.64053538674
SAN PABLO,0,4075.620105454582,8172.62132890732,12269.571327538812,16331.669739864476,20605.01645736175,24812.98849362845,28807.2524872747,32762.347162293736
SAN PEDRO,0,26464.845405842643,50146.65792654059,71872.65550708491,90719.85904175951,106467.851041354,120188.0802440166,130339.53245549882,136928.80894230842
SAN RAFAEL,0,12706.04734117561,14850.413850343553,16808.62776068668,20961.957385150716,27947.350797737716,35792.73667382449,42180.5258272565,46608.17701671785
SAN RAMON,0,-1651.3867770365905,-3310.890481600538,-4969.813973744167,-6611.72968386393,-8341.242887305561,-10044.120799853234,-11660.320013824385,-13260.484480095329
SAN YSIDRO,0,-1468.8168015635456,-2929.4352221063455,-4125.809353359742,-5318.818864470872,-6429.915224044002,-7437.802109261393,-8428.115088264807,-9373.306999353226
SANGER,0,-2644.6986314204987,-6631.571697885462,-10720.245786966,-14535.64205792232,-18284.871234970633,-21716.51156385534,-25187.6051604526,-28857.01424505608
SANTA ANA,0,-128582.51998207439,-215914.05335082673,-274921.7228256259,-327808.99962335546,-374113.37241051067,-410992.86738432106,-431334.42348683905,-441370.46987926867
SANTA BARBARA,0,-35947.68197765853,-77845.63975483924,-120968.84040889516,-156020.94164707884,-207862.1705168197,-224232.67135609826,-246803.08391671395,-266988.5201084139
SANTA CLARA,0,59966.275789473206,105741.6303771194,156388.73184053227,208424.94183754968,260982.86941391136,311323.20027967123,356435.138269342,396993.9000887894
SANTA CLARITA,0,-330191.81432202086,-625660.1724494544,-896726.6963831175,-1131874.2883760065,-1328355.4152754664,-1499536.949931098,-1626192.1028216386,-1708403.4266958446
SANTA CRUZ,0,35239.32902631909,64090.23267067061,95162.94248214387,112338.88054859499,140886.08996512624,140485.06857484067,146759.10468741297,154939.27917025355
SANTA FE SPRINGS,0,1912.988204378722,3624.812423486379,5195.261225698487,6557.629870789999,7695.964553657046,8687.723899049888,9421.518222306215,9897.823094950203
SANTA MARIA,0,25474.13049885258,55165.7642686523,85726.5694590509,110571.14962451882,147311.18660255615,158913.55204793648,174910.26090080244,189216.89781087358
SANTA MONICA,0,17207.36426944728,32605.204668902792,46731.38081464777,58985.76476885937,69225.0587209696,78145.9075182546,84746.34733776003,89030.6715867375
SANTA PAULA,0,-9454.453329628275,-19251.007389047474,-29304.586382472422,-38596.22112352692,-47086.10109936155,-53254.41119563143,-57716.89549654676,-61375.03414165613
SANTA ROSA,0,33484.06490362482,78674.63308678195,124212.46836863784,166077.14080209378,204042.99916250352,238444.9422524916,269841.1315470347,299185.60096865846
SANTEE,0,9885.82212314778,19717.894425385864,27770.924618108664,35802.13309272402,43281.62539367506,50066.52447850199,56733.18715204357,63096.222195371636
SARATOGA,0,-24235.320855131955,-42734.986450820696,-63203.16690826777,-84230.62932995148,-105470.4554739088,-125813.97099819442,-144044.44047977007,-160434.74485399877
SAUSALITO,0,0,0,0,0,0,0,0,0
SCOTTS VALLEY,0,-5122.072112290771,-9315.432581067987,-13831.600960546464,-16327.423310243612,-20476.4344506067,-20418.066313048446,-21329.8023299966,-22518.563361854875
SEAL BEACH,0,-11938.326504354365,-20046.660469598486,-25525.25451437151,-30435.564273205004,-34734.711314864806,-38158.80097133713,-40047.413839883404,-40979.20700817753
SEASIDE,0,605.2250929537113,1355.966474062996,2092.1735106344568,2734.756629767886,3288.504733250884,3784.902149464877,4267.3708510522265,4693.203471557063
SEBASTOPOL,0,126.41311510419473,297.0377518667374,468.99196756392485,627.1660248599364,770.5536990180262,900.4867197000422,1019.0725419411319,1129.9140254795202
SELMA,0,-650.202418714267,-1630.3692812288937,-2635.563989829039,-3573.564312931412,-4495.306264066807,-5338.969379201328,-6192.329905485414,-7094.4455854302505
SHAFTER,0,-11222.62620124576,-33547.08190932413,-56708.455355338316,-80199.04967277954,-104308.47011452209,-128751.4236829897,-153474.28724332002,-177479.89531876592
SHASTA LAKE,0,484.0297047761851,1946.7224076190032,3526.6915894604754,4799.811574444335,5912.950201231564,6770.706169728597,7565.540670955452,8328.420859799124
SHERMAN OAKS,0,21277.656256241724,40317.75167288352,57785.379946250236,72938.44340999494,85599.77148991241,96630.78495162632,104792.51053000358,110090.25897912285
SHINGLE SPRINGS,0,-2513.197350712784,-7143.50798730494,-11837.651879236568,-15346.590115480067,-18513.341870829754,-20412.634172542137,-20574.319564046455,-19554.725770133722
SIERRA MADRE,0,2583.343071519339,4895.024926153099,7015.791154311883,8855.550965850707,10392.779661060486,11732.069922824448,12722.997472066141,13366.206018269586
SIGNAL HILL,0,3271.901299768826,6199.729306416877,8885.756325140828,11215.86928597116,13162.823405964184,14859.081268670154,16114.123906960886,16928.767891747935
SILVERADO,0,-200597.91002545343,-336841.4287000292,-428897.6603833591,-511405.8073575687,-583643.995861954,-641178.6948944698,-672913.0350681125,-688570.0345213532
SIMI VALLEY,0,-12986.428846114315,-26442.7444040766,-40252.10517121013,-53014.838855941314,-64676.33106329804,-73148.96993195405,-79278.52121725958,-84303.24150044192
SOLANA BEACH,0,2643.373860699561,5272.125943399209,7425.276153019804,9572.447578586172,11572.165689030866,13386.146696299038,15168.504708175082,16869.66544397369
SOLEDAD,0,-3853.6547457815323,-8633.705478335236,-13321.057307652081,-17411.687724144955,-20937.227640757716,-24097.57811352797,-27169.15820241865,-29880.115780284134
SOMES BAR,0,2594.656023502379,8158.806777487953,12020.676880420011,13581.462431142754,13329.539214823773,9712.873119823773,4059.5721773306213,-674.333816853301
SONOMA,0,5412.460746334866,12717.21105179924,20078.11423909047,26845.369155514054,32982.33746501373,38543.224528713385,43618.25340462511,48361.638023568434
SONORA,0,-5632.964616510551,1607.2059013797552,8423.548543919635,14625.876719277934,20530.489427698834,21915.31741575722,21629.15882062202,21502.14479778218
SOUTH EL MONTE,0,-9707.501732274774,-18394.153954736947,-26363.401271103765,-33276.659020887455,-39053.12761367601,-44085.79843295668,-47809.41317775485,-50226.397107502155
SOUTH GATE,0,6902.284387770807,13078.740095538087,18745.097962012514,23660.666424574563,27767.90533125284,31346.283640217735,33993.8931018936,35712.45137377363
SOUTH LAKE TAHOE,0,26207.31211637688,74493.25461592863,123444.56622650719,160041.35674132017,193065.76884783385,212872.58757923055,214559.3208630908,203927.10619382747
SOUTH PASADENA,0,8128.286320396466,15401.80200815911,22074.618681315216,27863.24944807717,32700.0095249546,36913.972386546084,40031.83755116083,42055.633496752824
SOUTH SAN FRANCISCO,0,-10564.918983474607,-18285.26764105982,-25848.15724426089,-32816.066273429664,-40668.53845840995,-49229.46951486729,-57978.911188259255,-65304.321174908895
SPRING VALLEY,0,-4038.1114231224637,-8053.437706349418,-11342.39181646891,-14621.954067617888,-17676.38769344054,-20447.065592555795,-23169.42122525326,-25767.71876544482
STANFORD,0,0,0,0,0,0,0,0,0
STANTON,0,-15559.582144077285,-26127.457090853015,-33267.89707028365,-39667.742591368966,-45270.97626517119,-49733.71818035829,-52195.22934260662,-53409.6843691885
STEVENSON RANCH,0,-3326.5171247863036,-6303.210830832715,-9034.068687987165,-11403.05703211471,-13382.50407044153,-15107.07049832039,-16383.055583544512,-17211.291625152284
STOCKTON,0,-171664.71821168158,-375053.00121596083,-639605.2438647076,-972473.6864840547,-1319177.8769927341,-1653326.6396068055,-1969891.353631164,-2283599.356711737
STUDIO CITY,0,0,0,0,0,0,0,0,0
SUISUN CITY,0,-53626.76091470168,-114744.04198734264,-178265.34994723846,-245086.16184482886,-314937.56223939947,-375241.1040329687,-429910.4890234794,-483873.59302549675
SUN CITY,0,4139.219314471586,9113.378729531425,15041.730188391986,21501.440197457676,27646.164716469473,32843.96739159478,37290.9939154489,41396.21668206423
SUN VALLEY,0,1897.8489041707944,3596.130087239784,5154.153821327258,6505.753264452913,7635.083265339374,8618.99768818263,9346.989363549277,9819.528769622557
SUNLAND,0,-19992.362600687193,-37882.30498042435,-54294.77063118073,-68532.43957477657,-80428.93016717455,-90793.58772445086,-98462.27529740357,-103439.98939626908
SUNNYVALE,0,118147.9592195754,208336.32524949405,308123.13202625,410646.4412046708,514197.9259915445,613380.2004079176,702261.2865099823,782171.5220107855
SUNSET BEACH,0,0,0,0,0,0,0,0,0
SUSANVILLE,0,738.2345321402536,6256.770239763544,11351.182091244147,14739.4358178025,17023.848761072906,18657.652897092164,20605.396999226767,22433.20437872724
SYLMAR,0,-35993.98359740828,-68202.78728212556,-97751.56367371627,-123384.84247072716,-144803.11584193003,-163463.49797048187,-177270.08975792187,-186231.89013800723
TAFT,0,-185.5861168046249,-554.7345957949001,-937.7204550426395,-1326.1252278118627,-1724.7846011474903,-2128.958718978829,-2537.755077937414,-2934.69004647556
TAHOE CITY,0,-20538.57711038798,-40572.84083279778,-62459.078395179065,-85959.14321816343,-112940.63003406944,-140953.9317210181,-166735.8038184197,-191278.80915344722
TARZANA,0,-3866.4842995379586,-7326.345702199265,-10500.469818710233,-13253.951991488226,-15554.692354124505,-17559.180191311054,-19042.26931215718,-20004.931925403653
TEHACHAPI,0,714.7370741926134,2136.6082290447084,3611.789064222481,5108.024394395354,6643.597884506744,8200.41597534591,9775.083382164798,11304.071842428413
TEMECULA,0,-9481.852594460128,-20876.266604934586,-34456.4768801718,-49253.69200634281,-63329.49866504758,-75236.170095779,-85422.9880925992,-94826.81874698983
TEMPLE CITY,0,-788.4303814149316,-1493.948353881642,-2141.199729343469,-2702.684245345372,-3171.840992130674,-3580.5874928920093,-3883.0141349842597,-4079.3180099823803
THERMAL,0,-142193.93688885227,-313069.56802640524,-516724.34629934886,-738630.1598491061,-949717.2034478963,-1128274.9451246662,-1281041.0639571012,-1422065.176945273
THOUSAND OAKS,0,7291.9588289782405,14847.789772441844,22601.85516361799,29768.300836897222,36316.33593533817,41073.80335961841,44515.61802115338,47337.062489102595
THOUSAND PALMS,0,4033.3021963565698,8880.164380952017,14656.801077817887,20951.153683208016,26938.613467158066,32003.384524017223,36336.58505359315,40336.72680471171
TOPANGA,0,-6570.158892935491,-12449.387747080065,-17843.069250391098,-22522.030299047823,-26431.610700640915,-29837.77978376235,-32357.96219259093,-33993.80133575696
TORRANCE,0,40460.12414977094,76665.47256100131,109880.72266194643,138694.78950005677,162770.71293401252,183746.54164170334,199266.33309895778,209340.18097555777
TRABUCO CANYON,0,-110669.77598174242,-185835.1736631433,-236622.50148539105,-282141.99531792314,-321995.71141708025,-353737.52612043754,-371245.2883871264,-379883.1986968117
TRACY,0,-148471.3914220191,-324387.90832292335,-553205.5162903694,-841119.0938800857,-1140993.0647417824,-1430007.62721415,-1703815.3494097576,-1975152.6637499547
TRUCKEE,0,349.67318815074395,-3243.4413346340298,-7396.2281919520465,-10517.70314542565,-12940.517070723465,-14845.111784014327,-16661.493825161306,-18818.456297486555
TUJUNGA,0,-230817.44983527134,-437361.763983324,-626848.2147098209,-791225.8053803057,-928574.037961555,-1048236.8328414066,-1136773.8777742633,-1194242.890966728
TULARE,0,25331.392490074737,58913.51470523584,100055.41342892451,144828.9858604723,185151.240274559,221817.8719940593,256819.52980952803,291259.80988105014
TURLOCK,0,3850.9250021664193,9671.816395697417,15903.385603250703,21989.975181477494,27565.86310332769,33072.12570648256,38613.00082428404,44364.01964718732
TUSTIN,0,-3104.473849189584,-5212.985255195759,-6637.652615929837,-7914.539871833869,-9032.500652064802,-9922.909293303499,-10414.028433269006,-10656.333777896944
TWENTYNINE PALMS,0,59598.02644371608,144741.22392239445,252201.52144669136,367140.9159588753,476901.7605959957,573272.7983663485,656878.5624519153,737779.3547298685
UKIAH,0,-40.185726674157195,-143.83329256187426,-265.45782746060286,-358.6733378684148,-425.7210901907529,-469.2847767389612,-509.2472750961315,-574.045921597688
UNION CITY,0,-16203.956378157367,-31583.389562571887,-46631.21753959556,-60120.2482748098,-73203.09771245508,-86851.55689732055,-100584.98351454188,-112436.55634316336
UPLAND,0,-419.74828512314707,-1019.4082532422617,-1776.2468336003367,-2585.7518085711636,-3358.7904274326283,-4037.525127729401,-4626.352966167964,-5196.1292209541425
VACAVILLE,0,-8373.012231084285,-17915.472171232104,-27833.189486444928,-38265.58675863105,-49171.48072118568,-58586.63016618835,-67122.08895307849,-75547.24872623943
VALENCIA,0,-402129.3306257813,-761970.3154672012,-1092093.1062950504,-1378471.811062051,-1617759.6202372385,-1826235.9113453496,-1980485.0723583403,-2080607.5898767635
VALLEJO,0,-15657.058654573746,-33501.01588581735,-52046.793364159064,-71555.55769291497,-91949.36860953853,-109555.56012446014,-125516.7820188941,-141271.77860503085
VALLEY VILLAGE,0,2241.4818588060443,4247.249526703934,6087.366529845865,7683.657754307904,9017.458010779199,10179.513741009228,11039.306124444818,11597.394523939642
VAN NUYS,0,28545.413622234482,54088.99718068447,77523.0079751662,97851.89295322727,114837.92865398526,129636.78664458776,140586.302645077,147693.59858376067
VENICE,0,5165.484292144887,9787.765006237896,14028.304825376137,17706.946414478705,20780.681490174262,23458.63219419238,25440.018214690615,26726.129020427004
VENTURA,0,12296.509551686235,25037.91096186638,38113.60456898762,50198.197624091525,61240.1182794217,69262.60524124606,75066.47803882277,79824.21625646856
VICTORVILLE,0,-4830.620002492797,-11731.745700021042,-20441.74428081815,-29757.896023855777,-38654.345553279854,-46465.50842527952,-53241.99602396856,-59799.23361739027
VILLA PARK,0,-18574.749244241917,-31190.468339643558,-39714.585283856024,-47354.55842848716,-54043.584745637025,-59371.11408754048,-62309.60879471374,-63759.3924554899
VISALIA,0,56512.4899427155,131428.4749247292,223209.41879412904,323088.862377177,413040.9492928204,494837.91862393497,572919.8778603207,649749.3802090371
VISTA,0,16261.933190011885,32434.28389072814,45680.60667829309,58890.36155813816,71192.88514588308,82352.77546032169,93318.13377740234,103783.98468315555
WALNUT,0,-23144.43536703661,-43854.95856772456,-62855.06370438414,-79337.45042830321,-93109.57200973143,-105108.34675216256,-113986.09164350329,-119748.59604523901
WALNUT CREEK,0,48882.482720830245,98020.41538092447,147156.71742644953,195869.77086200519,247120.14777097898,297586.1630227999,345488.83234691503,392921.4120637961
WASCO,0,-4709.859050965402,-14078.82416673089,-23799.01738462344,-33657.32069283354,-43775.37672575691,-54033.40656985747,-64408.8932643797,-74483.36490054592
WATSONVILLE,0,18162.578020818764,33032.29154934676,49046.93081994925,57898.40785698872,72611.2744124463,72404.46250163438,75637.82893758302,79853.5785113168
WEST COVINA,0,-16375.605252804817,-31029.129578312044,-44472.463624859694,-56134.43008440011,-65878.75986604136,-74368.37602538883,-80649.74135537678,-84726.94944152865
WEST HILLS,0,-6677.231610669172,-13596.068995695678,-20696.43123771902,-27258.659345707856,-33254.653725918615,-37611.03445194173,-40762.67069628427,-43346.235899421736
WEST HOLLYWOOD,0,0,0,0,0,0,0,0,0
WEST SACRAMENTO,0,24396.946338508278,54203.2189229537,90678.88290849153,122815.07933083165,175499.92660545465,200232.86393574008,230566.63403982332,255728.5041267951
WESTLAKE VILLAGE,0,628.1803695029812,1279.0931124009658,1947.083103992045,2564.4528370663757,3128.5471677736496,3538.3893181312014,3834.89203952573,4077.9517124849954
WESTMINSTER,0,-26188.099642457208,-43974.7155269247,-55992.67349022394,-66764.1192452386,-76194.82717009098,-83705.99177186564,-87848.91376252752,-89892.93598175701
WHEATLAND,0,-11168.540553191546,-38602.59949300604,-67934.5982948278,-98768.74247632746,-131476.50056118367,-162643.43054210237,-191077.84237928037,-213279.9968015863
WHITE WATER,0,-16988.107609484752,-37402.866061981564,-61733.79546390905,-88245.22849134146,-113464.10879952184,-134796.66655936211,-153047.86661086234,-169896.2336568607
WHITTIER,0,-70026.12886310788,-132688.19905764097,-190175.2002005782,-240044.6003706036,-281713.7441090699,-318017.42363906885,-344878.07495455956,-362313.2081319229
WILDOMAR,0,-2925.3304242814193,-6440.721607258543,-10630.472142885032,-15195.690047019743,-19538.340957660752,-23211.77281598834,-26354.597241743526,-29255.855253435613
WILLITS,0,192.8354949655186,690.2598875447293,1274.0463134994934,1721.80122760238,2043.6970092711854,2252.8778527233517,2444.807361308587,2755.986680317772
