Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
PALOS VERDES PENINSULA,1027981.0988458808,1062894.12434916,1094136.8406802625,1122798.509473108,1147663.5747924647,1168438.6747508824,1186538.7181324996,1199930.893491703,1208623.7806028384
PANORAMA CITY,652655.8758421896,656423.9661343055,659797.0753526316,662890.7627295865,665575.9707532574,667818.2576678548,669771.8399193424,671217.4618246134,672155.9016022248
PARADISE,246689.7271734538,250016.69726030255,255382.7484922617,260833.28302275154,264683.27741583384,269598.21053933393,271530.2760436146,273744.98855888547,275845.5447724456
PARAMOUNT,657093.9280981532,663727.9244352811,669665.4752799051,675111.8694894492,679837.9356386348,683785.5800503594,687224.930823896,689769.8430823369,691421.8218327588
PASADENA,2465628.4029481104,2521582.895692101,2571657.85947533,2617594.1687712916,2657448.9368458437,2690745.067819711,2719753.9493552507,2741217.9842859823,2755150.548280323
PASO ROBLES,668488.956949325,673326.4098194289,682814.9792112318,692655.3733255384,698685.2872092195,708838.6969182855,709068.8717030813,711330.028480582,712962.2164509457
PATTERSON,358321.6909421156,361046.02470243024,365184.70394351427,369597.7326698148,373913.21209931344,377857.3011381565,381752.2020649938,385672.53503750334,389741.36900200497
PAUMA VALLEY,188016.92581394932,210594.5472144525,233057.74363674992,251448.69384601674,269790.48425026506,286870.2860811831,302363.5379798363,317586.37201221363,332115.5449912462
PENN VALLEY,375443.6916288588,374327.86479867966,385802.23025901493,399062.11488098546,409043.84416893125,416776.7382617162,422856.51305672916,428655.8793507832,435541.983947496
PENNGROVE,213452.7669714545,231412.2304500215,255653.16117754357,280079.96749297593,302540.94526296086,322904.1044360269,341355.64909182827,358194.9909956858,373933.84049146104
PERRIS,1321605.51858258,1349705.007559458,1383474.4152968677,1423719.9210472433,1467574.3117336968,1509288.1383576223,1544573.7420974155,1574762.8260218152,1602631.5317529459
PETALUMA,1241877.0737437515,1275550.6936625496,1321016.4580510058,1366830.8825193176,1408990.351187156,1447176.100993282,1481777.2566069695,1513355.4163070887,1542870.1753751219
PHELAN,453901.7944520815,461028.0072039861,471209.37099004834,484058.6889953638,497803.00201161834,510927.2415208017,522450.4529789096,532447.3865223083,542120.8808648181
PICO RIVERA,790250.2290504277,798804.7929226278,806461.0237452213,813484.1025080191,819578.0207154988,824668.506160224,829103.5430361779,832385.1634743025,834515.3422363183
PINOLE,770158.1994793233,791797.6146092307,813562.0826014603,835325.5285385505,856925.7807880722,879616.3542335597,901959.2760676568,923167.2494302918,944166.9866968505
PIONEER,113253.15212655261,111862.37516561756,113915.66808192577,115747.93533321632,116827.98269992003,117793.35511343714,118237.18242061221,118152.20446215564,117631.53900732328
PIONEERTOWN,114722.50083608498,116094.76196053509,118055.42705072848,120529.78230831571,123176.58150320231,125703.86083945233,127922.83837182444,129847.91943803089,131710.71768065193
PISMO BEACH,164445.86683169348,173958.5561102147,192588.2143950562,211911.3195532965,223697.3792540657,243658.9563247699,244104.1658881075,248539.72065270942,251738.54847051954
PITTSBURG,938625.6704066053,964744.8071232527,991016.3920009657,1017286.8409133757,1043363.7774413569,1070752.4878820032,1097721.5622570615,1123320.7323196833,1148668.5810330412
PLACENTIA,612209.0199452773,631400.9664481796,644436.7559715565,653244.33508206,661139.3733400013,668050.7186696214,673555.333689089,676591.6459820524,678089.7821091886
PLACERVILLE,877595.0925415747,884235.3959769871,896495.4090339295,908900.8539603944,918209.9041982676,926577.329816155,931596.1948979868,932026.7036393249,929336.3618716961
PLAYA DEL REY,203213.2485562485,213431.23857657379,222575.10545406485,230963.53713722044,238240.90693967647,244321.1705703098,249618.52530680725,253538.03831396642,256082.2092796169
PLEASANT HILL,1009962.3936991901,1046312.9502064502,1082870.473323388,1119426.1683832959,1155700.8757511145,1193815.828652944,1231346.84198341,1266971.3540744153,1302246.0438455613
PLEASANTON,1184214.9261925798,1228930.7758080945,1271388.8971216176,1312932.4841090443,1350213.0181512702,1386323.3516418345,1423994.2080975047,1461899.4518087502,1494611.5756358276
POMONA,1753782.0764052751,1780894.6615532793,1805158.9744473642,1827417.4311560397,1846729.786507526,1862863.3542037827,1876919.553645583,1887320.0022053707,1894071.102327534
PORT HUENEME,353104.3054154422,355724.07425367215,358439.29791883455,361225.2486240379,363800.80519859114,366153.33820616914,367862.5838002786,369099.2422689425,370113.0233555664
PORTER RANCH,467569.26110088505,478761.4602098745,488777.32544167485,497965.5755408078,505937.04137331276,512597.0145040464,518399.43648405245,522692.67524693866,525479.4454768545
PORTERVILLE,1044706.0555267595,1053531.311160754,1065305.7200067497,1079655.8938541783,1095289.510917029,1109335.7483669238,1122108.7825608319,1134305.3195120855,1146305.819803688
POTTER VALLEY,155648.73668472312,156450.4635310076,158522.09341728684,160952.55335644225,162822.69285307854,164161.5762330325,165032.0860068768,165831.3145620797,167126.25876134
POWAY,1382131.7673529608,1433309.3066256584,1484295.2433774453,1525992.0684358035,1567594.342623274,1606319.0229580929,1641447.1542614338,1675960.9587481574,1708902.1433850983
QUINCY,103744.29026837515,103258.7980930987,103193.85561993305,103258.66112980462,103185.29969670305,102963.51715854234,102617.47344363046,102246.65255258529,101984.6191037173
RAMONA,608167.8696011431,675645.9518018435,742784.8267687343,797750.1487031191,852568.9777317799,903615.4103180943,949920.0529529955,995416.3973559721,1038839.5396798167
RANCHO CORDOVA,960187.2740273016,975381.6295548556,997487.2249533538,1021510.929864393,1047010.9605313477,1073310.9108489803,1098248.4850719944,1119831.31393359,1136098.1174676812
RANCHO CUCAMONGA,3279118.577025836,3297070.497475919,3322721.919171466,3355091.9289742517,3389720.043805396,3422782.005042382,3451810.7794243223,3476995.0572503167,3501364.553967011
RANCHO MIRAGE,156607.95210043003,196953.95881614333,245438.41873817286,303223.38479760045,366187.3012097766,426081.0563330805,476744.9683945066,520090.832995696,560105.0321900145
RANCHO PALOS VERDES,757297.4384751874,777287.9039665874,795177.2362464215,811588.416667837,825826.2093314289,837721.6317834867,848085.375363613,855753.5465114601,860731.0030954626
RANCHO SANTA FE,216680.73836213592,220537.47977513287,224384.90094126863,227527.90146272682,230665.06445274103,233584.08678129292,236232.05525245238,238833.62723837464,241316.667688319
RANCHO SANTA MARGARITA,670852.5150536525,693245.5377262168,708455.608910929,718732.2306470474,727944.1166594811,736008.2260723846,742430.9726532542,745973.7224624102,747721.7392686225
RAYMOND,60621.20495718266,59671.0406625864,65676.70144975567,71862.3519122563,74471.06105773768,75812.07988501435,75468.41560922575,74071.96849916736,72464.87870423621
RED BLUFF,278462.96631220874,284536.73170692276,293323.2688557123,301483.35036222637,308848.52427135076,314527.96379041154,317365.31384517584,318831.80670381273,320564.5515296648
REDDING,2192305.1690734476,2215639.665927767,2286217.7699986743,2362444.844021518,2423970.907703726,2477642.445675469,2519006.644332068,2557345.083905798,2594142.429311129
REDLANDS,1386458.0814357821,1388876.1286794287,1392332.863626277,1396693.3705729102,1401359.8102931203,1405813.2127247443,1409723.3744560976,1413115.9075723684,1416398.6973843412
REDONDO BEACH,1787438.7149167797,1814239.0692353316,1838224.1589984684,1860226.3456186021,1879316.6031035872,1895264.4006413098,1909158.7537833652,1919439.4836369697,1926112.889785138
REDWOOD CITY,1748686.5381160425,1830411.2639695103,1890159.9228947025,1948691.3686783218,2002681.6297723788,2063436.0349937591,2129670.2742785006,2197362.630109363,2254039.333763124
REDWOOD VALLEY,76585.27256576899,77161.55721098366,78650.20680275855,80396.80191085857,81739.95470299838,82702.25993690897,83327.86845546769,83902.18165765239,84832.81847111387
REEDLEY,282397.6359526781,283104.9794852103,284191.1430180807,285289.47190956294,286319.8760834322,287322.6665583146,288240.57849282835,289170.0419390683,290152.4356951374
RESCUE,480007.614321399,481937.2709986831,485505.0912507589,489110.61102546286,491823.2114371795,494254.8219112898,495713.4072170094,495839.15966202103,495058.06038396695
RESEDA,759581.4306378454,765422.9880905681,770651.6773513447,775447.5913445489,779609.6511542054,783085.7687511492,786114.3119492978,788355.3088347471,789810.0350705297
RIALTO,1121641.6620481566,1122698.0166966096,1124208.869473685,1126113.9978937684,1128153.5922574291,1130099.1615987662,1131807.4150805653,1133289.631741729,1134723.9075392992
RICHMOND,1193736.6332078802,1257056.064715518,1320729.8714017642,1384401.3991338953,1447573.4051486016,1513967.185504727,1579344.2324990039,1641400.5530546978,1702847.8068361683
RIDGECREST,557902.8576346281,649086.7884181271,779363.5834688029,943778.7308632703,1119639.1884944027,1287572.056822992,1435018.80845183,1562935.4904297031,1686713.629431161
RIO LINDA,321777.2848207281,335784.6528358823,356140.2805942685,378284.6949717389,401758.4523720701,426003.1960510914,448991.7553702439,468885.22268320894,483877.7427007009
RIO VISTA,29691.56971075128,231007.13569149555,523422.72318045906,841674.0977246732,1178854.1427716073,1527310.1386088363,1857710.3880764227,2143613.9884749004,2359077.951993647
RIPON,99750.34949910521,107228.31818696896,116096.61095167097,127623.91384551208,142130.51876929845,157235.30871117167,171793.1411036302,185585.56739141303,199253.56037145603
RIVERBANK,68673.78685375946,68920.23559241944,69297.71017999826,69697.67016807979,70089.61214874024,70446.41464172864,70798.77731201751,71153.59695455084,71521.83370330084
RIVERSIDE,6931075.113923127,6987356.538087526,7055001.04319454,7135611.793373649,7223458.203966778,7307008.609502694,7377683.763434171,7438151.781802609,7493972.25114895
ROCKLIN,656898.8912473662,660318.8595183293,663677.6824753432,667324.4544907791,671270.9213833158,675764.04279353,680429.2204687207,684725.2045532474,688815.1493746244
ROHNERT PARK,1045209.353749831,1054243.0855622473,1066453.812838615,1078758.2999301164,1090111.2192658882,1100360.5378225695,1109647.8776254351,1118124.0929541755,1126046.7602043976
ROSAMOND,231870.981520053,232911.60351589965,234997.43320949574,237148.8886273011,239334.9835429602,241570.56991790675,243837.13409040272,246130.4490306285,248357.16775455995
ROSEMEAD,707250.1308639395,715382.5197281187,722660.9693152733,729337.469698262,735130.733794723,739970.0051917005,744186.1752870091,747305.8590044561,749330.9255003651
ROSEVILLE,2462342.4739765986,2478921.613447725,2495173.562443128,2512848.945987974,2531935.4030316737,2553716.4635410844,2576331.278232088,2597153.1359790624,2616975.828971635
ROWLAND HEIGHTS,560245.3142055587,571728.9914084604,582005.91302294,591433.5068584864,599612.865734967,606446.2978801925,612399.8473127328,616804.9378255706,619664.3273396647
SACRAMENTO,10966454.054990515,11141296.231996981,11395700.625572404,11672147.779320685,11965634.08199028,12268273.553538308,12555236.355194693,12803599.809513506,12990791.375413999
SAINT HELENA,124470.92791352619,135072.1640969344,145330.3392489181,155849.38964151853,166647.14153213892,175153.53949226724,182166.83273801598,187615.1802657627,192464.0894590327
SALINAS,3239630.786677776,3277978.516469324,3325626.468340389,3372348.7404086506,3413257.402377771,3448356.3716120115,3479826.523060708,3510423.940521912,3537432.3703712053
SAN ANSELMO,247032.47811957693,248784.51118880277,249083.7573738075,249357.38057246548,249941.28129742318,250905.76727685507,251988.7376692923,252870.68950146576,253482.37081797264
SAN BERNARDINO,2513923.1515233163,2516791.9889591625,2520895.108642886,2526069.0286255768,2531608.0888738516,2536891.8469000417,2541531.1044055847,2545556.4886057614,2549451.6756008356
SAN BRUNO,636743.3175265093,644343.7066619352,649908.7523317405,655360.7249377401,660408.440161662,666061.7548593177,672224.4922715125,678522.7522687597,683796.5590732774
SAN CARLOS,530058.6138654212,537657.0929851618,543217.7835120349,548665.3728709784,553702.4320609777,559353.1787787717,565513.2835961973,571808.9005380678,577080.3240070491
SAN CLEMENTE,1209265.2126260411,1466595.8896392486,1641373.272439302,1759465.0835942258,1865310.2446347997,1957978.7481405973,2031785.3692256734,2072495.0460109261,2092580.4327202686
SAN DIEGO,19466227.27747422,19722444.415772606,19979066.465150807,20188025.599428024,20396863.617041986,20590951.827083126,20767030.565232486,20940008.264257293,21105108.956927367
SAN DIMAS,289174.9635032875,300950.90352241386,311488.9539518358,321156.37705119705,329543.3307090986,336550.65190330776,342655.69371938496,347172.81293063075,350104.89126365323
SAN FERNANDO,490634.22027044377,496035.11140944954,500868.8489492026,505302.8442108906,509150.22362519806,512364.08241949766,515164.12631522573,517235.96588080074,518580.8471727513
SAN FRANCISCO,14136195.949203333,14910641.721726123,15748104.147439284,16540496.58120715,17229920.85288385,17794203.680543605,18392517.69552089,18988612.38375947,19456385.08789135
SAN GABRIEL,1178214.9546259253,1189953.2239796824,1200459.1047899907,1210095.9935326444,1218458.2237311713,1225443.2240287282,1231528.8431382966,1236031.8206401328,1238954.8313592765
SAN JACINTO,420552.4685089357,426074.05660709523,432710.14195569616,440618.528951152,449236.4591901155,457433.30744582386,464367.00352850475,470299.2726361902,475775.58529986325
SAN JOSE,15732282.870460661,16009376.65946906,16221140.080655208,16455416.190032657,16696625.169172475,16939569.54918164,17172260.385555375,17380789.25812151,17568278.756180365
SAN JUAN CAPISTRANO,742730.8662905234,851165.9145822586,924814.9044195537,974577.1247493104,1019179.5773766609,1058228.7574745151,1089329.829060586,1106484.4402122486,1114948.284945392
SAN LEANDRO,1833186.6953230668,1869113.833863075,1903247.0169608856,1936645.8080950729,1966662.633812629,1995683.3909854107,2025957.5103032512,2056419.7797203974,2082709.6105714303
SAN LORENZO,260892.29723669568,266295.0560948456,271426.92049427965,276448.3080581611,280958.65463027556,285322.3475666704,289874.5409940401,294455.0330786952,298408.0715788724
SAN LUIS OBISPO,998383.2286305913,1017721.7169564355,1055612.886503126,1094912.3217867296,1118916.8031436284,1159498.88890779,1160408.511481578,1169432.0808718586,1175941.458488061
SAN MARCOS,1247439.0895894712,1265405.190428971,1283382.7152044547,1298032.7698790287,1312670.1461847646,1326277.50907966,1338622.1065524342,1350749.604390433,1362324.8356324513
SAN MARINO,350304.19009458856,359975.4582638262,368630.0544145081,376569.6418297716,383457.57518051856,389212.4930782336,394226.39314540057,397936.17054596957,400344.19698351284
SAN MATEO,2602116.2820088924,2645214.9483650587,2676754.160431046,2707651.9687430896,2736219.265704241,2768270.3583885427,2803210.6380623966,2838919.6095818547,2868819.3152082027
SAN PABLO,498160.85891525744,503628.4176415162,509133.74367558403,514638.96062787226,520116.3500900894,525851.9976887588,531499.6723852922,536860.5311829478,542168.7958815423
SAN PEDRO,1245970.2724897692,1281993.9779184496,1314231.9239632958,1343805.7745826608,1369463.7807303746,1390899.9433584476,1409575.9537894197,1423394.5008477385,1432364.2547799004
SAN RAFAEL,1596059.4181498108,1611510.232319358,1614145.4734483047,1616554.720619266,1621692.3517438162,1630196.7975326916,1639746.2816474347,1647523.0400177538,1652916.2876265738
SAN RAMON,1148503.7350671254,1186905.4122673727,1225522.8423799125,1264138.187507996,1302450.1458769313,1342714.3360249156,1382361.6751845053,1419994.9470617867,1457258.6231435803
SAN YSIDRO,322643.82728880714,324112.6440903707,325603.9233406645,326804.7257007509,328009.93176096457,329125.5223259195,330137.803950663,331131.91646752984,332080.80253301916
SANGER,371613.32373197767,374258.02236339817,378270.48060170247,382365.313297344,386193.52118606237,389942.78091801645,393374.53369402594,396847.02646586264,400517.6910990746
SANTA ANA,5787422.64590734,5952143.3523949105,6064028.520861458,6139622.64015499,6207386.332970133,6266705.156951815,6313950.301437298,6340010.689406995,6352869.215439326
SANTA BARBARA,2819112.8434245563,2950610.2018617685,3103949.9754690556,3261771.024798215,3390188.7396830074,3579847.467703596,3639754.1584450053,3722351.940370898,3796225.110760661
SANTA CLARA,2098838.5927323834,2170894.1764779007,2225934.504694548,2286829.112500067,2349470.767661466,2412637.633058034,2473138.9080501953,2527357.366227487,2576104.7309203097
SANTA CLARITA,1554501.83316085,1898273.5769880465,2205895.8977424554,2488111.2287886934,2732932.749987981,2937494.7795773577,3115716.7258252255,3247581.3136583883,3333174.2162131174
SANTA CRUZ,1636318.7694850762,1659675.9378095176,1678843.578989924,1699481.5591810928,1710975.9238532824,1729905.2027014522,1729650.8550628743,1733826.3116920942,1739264.840047782
SANTA FE SPRINGS,129455.63132261662,132072.11023921682,134413.65784194152,136561.6792866763,138425.32524043604,139982.28197921012,141338.7632258278,142342.4412703931,142993.94115691716
SANTA MARIA,2033711.3098795733,2043513.5087945047,2054989.4121998355,2066797.520725212,2076483.030034222,2090629.830871324,2095107.3015777024,2101282.1596285845,2106806.41854853
SANTA MONICA,1861148.1105165393,1934586.6353326128,2000306.370613935,2060595.8392171315,2112901.2006016634,2156601.2492906735,2194674.3977003824,2222844.8996483088,2241130.5691339867
SANTA PAULA,338831.62132423284,348861.3504948079,359254.56456256576,369920.01911851997,379777.8005566482,388784.30088039686,395327.97463673924,400062.102358474,403942.9437750117
SANTA ROSA,3677359.462606829,3725812.67423169,3791271.9088012017,3857233.710611962,3918019.205852109,3972980.069464427,4022782.113591846,4068233.9717198033,4110716.8289486547
SANTEE,827472.9581517895,840681.0098558395,853884.2881087979,864652.1567860205,875407.0640557077,885408.0788298782,894480.7561817184,903394.0378737138,911901.3161870725
SARATOGA,677119.876374966,701355.197230098,719862.2111000813,740337.8444512386,761388.4973205815,782631.0596932486,802977.1320139207,821210.083804356,837602.8729053871
SAUSALITO,124562.9416281523,126677.75803653534,127037.14989609926,127365.59250773936,128064.69889728408,129228.27286440534,130534.92244117231,131598.94295739583,132336.71770442993
SCOTTS VALLEY,182864.567565458,187986.63967774878,192183.989169104,196703.97909894047,199209.6773506428,203359.4665978168,203302.12918030104,204215.41104783837,205405.69659515115
SEAL BEACH,492364.7682178803,525320.0834416212,547704.0000737811,562827.7784843675,576384.1657183848,588251.9213721169,597704.1152382554,602917.8274776784,605490.2682183719
SEASIDE,373700.4838445415,373952.24969317974,374275.04289239517,374591.3450522744,374884.6191086351,375117.00971878855,375326.20748338866,375530.96461299364,375712.1056262695
SEBASTOPOL,304287.5057528304,306441.3761875507,309353.7987261608,312288.6005077359,314998.85567302915,317442.97780397686,319657.7138966621,321679.04679335846,323568.40094807977
SELMA,155722.0124032164,156567.56966934042,157854.0130529105,159164.07371466237,160389.82707036647,161588.54395484988,162685.7591298547,163796.18128411827,164969.94307667905
SHAFTER,250754.00388762512,261976.63008887088,284318.9773770907,307484.65750525414,330984.21092163643,355093.65273026866,379536.68493243697,404260.5269288742,428267.01300305664
SHASTA LAKE,98774.05372325284,98893.27584265548,99256.91651517764,99649.29995877974,99971.2009222116,100246.0309307476,100458.17058929623,100655.24547539058,100844.4313215651
SHERMAN OAKS,1262025.022595557,1302728.081442086,1339153.3347869103,1372568.6431000258,1401559.1141022055,1425779.727206491,1446881.6527629956,1462495.1089214014,1472629.932212029
SHINGLE SPRINGS,489890.10765825456,492403.30500896735,497047.68444320257,501743.30435010267,505272.7967322883,508439.7366286147,510339.36717114795,510502.8514060427,509485.20998375746
SIERRA MADRE,246988.24175897564,252260.17905552272,256978.10446762136,261306.13006790148,265061.1006175834,268198.1988567282,270931.359568284,272953.6505896526,274266.3396177413
SIGNAL HILL,366620.207013328,370492.0633926692,373957.42717705877,377136.1485780621,379894.4374316961,382198.43482443044,384205.7722054631,385691.07815871335,386655.23344819824
SILVERADO,272918.7502629733,475869.2659596573,613711.024384959,706846.9853529034,790323.3056906046,863408.7253411622,921618.2162758565,953724.8121132981,969565.5134844674
SIMI VALLEY,2580165.643417984,2603188.9074673834,2627048.9390925686,2651532.1114580827,2674163.9114664206,2694838.4869143697,2709859.6592481085,2720727.326190823,2729636.2790967436
SOLANA BEACH,112776.0844299767,114423.99634312029,116074.03244800476,117417.94291784201,118760.96467317725,120009.23956254512,121141.68600842282,122254.19867315106,123316.05206920607
SOLEDAD,160716.96975046484,164570.62449624637,169354.23977508262,174045.00649936573,178144.46191223076,181670.6971364498,184831.96864920517,187904.93009301752,190617.2499609653
SOMES BAR,40782.956039362594,44522.02805878918,52541.59985662979,58108.00802509398,60360.29995255675,59997.507813361444,54786.0006730797,46639.748653506686,39818.39793582797
SONOMA,567205.2217865147,574069.6397383036,583344.4368109319,592690.4936417835,601305.7420774678,609092.6403781055,616148.6575482487,622588.3694959623,628607.4640979532
SONORA,433501.1355957625,431301.69060856634,434140.29604743095,436812.85281729855,439263.11426153395,441570.72727125953,442114.3827021328,442007.11407614144,441961.9197140787
SOUTH EL MONTE,456223.479491754,465930.9812240288,474618.456852659,482587.91240739496,489502.29303121124,495278.81114895234,500311.53791321715,504035.3160935802,506452.4656036154
SOUTH GATE,1167366.033925924,1178031.2423216263,1187576.9282350286,1196332.9109627842,1203930.9953349102,1210277.4761761907,1215806.794485014,1219898.1765966867,1222554.025124857
SOUTH LAKE TAHOE,498087.49583470705,501937.6426360533,509050.1526348401,516243.51743894373,521647.1104539639,526498.8594451,529409.0545743561,529659.2134210219,528099.846693243
SOUTH PASADENA,511406.5722974207,519354.9920485192,526468.4308735089,532993.806240731,538655.5269370021,543385.3040672,547506.072735902,550555.1126135251,552534.2964810203
SOUTH SAN FRANCISCO,1074081.3402387965,1089056.7488190746,1100018.1245699318,1110756.6350081705,1120690.639608982,1131828.1951096726,1143969.568926661,1156377.9982614594,1166767.9018410232
SPRING VALLEY,1077069.9686132516,1084335.212237853,1091648.7799801375,1097579.175257934,1103515.3804717718,1109024.0962300757,1114022.0077716007,1118931.2575864145,1123617.0095653944
STANFORD,58011.312746109645,69248.67503313346,77828.67500751483,87321.86577579349,97080.24167067537,106930.76384662733,116365.71878241086,124820.88063694823,132422.8035200984
STANTON,681244.9492565654,698992.5245391096,711047.7495031457,719192.6078683266,726494.1660588551,732885.4071958137,737975.7901642554,740783.697266604,742169.1899479333
STEVENSON RANCH,133838.9843421349,137165.5014669212,140142.34661488506,142873.2427715072,145242.43763606553,147221.89378308508,148946.47050043708,150222.4856449397,151050.75214028617
STOCKTON,5660869.138493581,6033726.620761181,6475947.429636548,7050699.686364094,7773991.785110847,8527095.45025158,9252928.439196067,9940596.836531444,10622059.638772568
STUDIO CITY,151047.40795543013,159919.14097664785,167858.2620070763,175141.487908835,181460.03361388916,186739.2041109803,191338.6164357568,194741.7217477537,196950.69064113745
SUISUN CITY,372003.753861664,426245.2868799461,488069.15837319137,552324.7104722586,619930.3607512341,690584.7780445905,751581.7349547088,806879.8856006602,861463.6628844218
SUN CITY,791751.5193326104,800147.6207049488,810238.7211066479,822264.2539317643,835369.0484679574,847833.156769844,858376.5239809117,867397.1651622663,875724.4818900407
SUN VALLEY,734116.9081197695,747215.1891146818,758937.2665318555,769690.4383044103,779020.1257322873,786814.356247048,793604.9939994138,798629.4888844915,801890.9571434697
SUNLAND,566138.1717991511,588675.0933070316,608842.9746164207,627344.6092214356,643395.7263828921,656806.4227237288,668490.3269373989,677135.2540503322,682746.7118966333
SUNNYVALE,3011212.439767455,3107309.9746464915,3180716.958260288,3261931.430790606,3345479.6479165107,3429722.9290073696,3510411.1439458225,3582720.2074797098,3647732.7008787636
SUNSET BEACH,88323.05072357567,96969.30839855861,102841.89161032873,106809.78000403526,110366.29917059102,113479.95270549798,115959.85094425587,117327.71112176502,118002.59876405129
SUSANVILLE,310414.7836253478,311076.5512239754,316032.46210061945,320607.7278600394,323667.0720721045,325716.525324333,327183.3406301697,328932.7062411795,330574.5046069705
SYLMAR,1170847.348014885,1206841.3316122934,1239051.9064003231,1268601.1307016818,1294236.8247416131,1315655.2046383813,1334315.707101648,1348122.6504303832,1357084.8069649492
TAFT,243252.66977451203,243951.51545628827,245359.66656025065,246806.2998009172,248278.12626253927,249779.4977014312,251301.6968327546,252842.23525895944,254338.00881556032
TAHOE CITY,71033.48969369406,93702.22158048885,115816.6234221244,139973.0235310794,165913.7184481165,195693.6023658021,226612.33919969964,255068.4500328125,282157.2293315314
TARZANA,538575.997641518,551143.6309301925,562390.4873983092,572707.9300879728,581659.1838953433,589137.619753036,595653.1192587836,600473.9840810975,603603.2479380446
TEHACHAPI,237400.4015342761,238358.92326051378,240283.66127101544,242266.23732445712,244281.64323371366,246340.893077365,248428.68864698833,250541.30490394,252592.56008856953
TEMECULA,1585055.8924350955,1594537.7450295556,1605934.379728454,1619515.1516129603,1634315.3950785617,1648391.3353037771,1660298.1576155473,1670485.4163905424,1679889.6936073254
TEMPLE CITY,76960.95274408958,77749.38312550451,78455.01720056817,79102.29793822857,79663.9407826427,80133.10451258629,80541.85890174849,80844.30858871734,81040.63581100402
THERMAL,136154.33729505783,278348.2741839101,449224.14200871706,652878.9801395652,874785.1164583053,1085872.174292992,1264429.93205109,1417196.0978629095,1558220.2584469644
THOUSAND OAKS,1689825.6951027156,1700936.1997549476,1712451.147376297,1724266.3326372497,1735188.7975633894,1745165.918028471,1752414.8391787654,1757659.4562363566,1761958.8439860917
THOUSAND PALMS,96069.73541197125,99489.25987344288,103598.72842257627,108496.33739140391,113833.0841490034,118909.39489249753,123203.43120854505,126877.24978091306,130268.69393381829
TOPANGA,144453.58990337554,151023.74879631103,156903.15098551312,162296.87632503896,166976.0737496697,170885.66457675002,174291.84543683816,176812.06225045281,178447.93624989002
TORRANCE,2729058.331910868,2768032.706132315,2802913.4395851595,2834910.201873789,2862672.8020280837,2885864.8917850563,2906070.7665463933,2921021.594484025,2930726.4782645334
TRABUCO CANYON,927719.3915209225,1042990.5618371039,1121282.2966719838,1174181.5345260352,1221595.179243359,1263105.9951827135,1296167.643531467,1314403.5676375688,1323400.853640939
TRACY,1943047.4265538,2103545.9097053567,2293824.944318865,2541206.3983477172,2852501.549724494,3176669.51309572,3489098.686040206,3785095.0074798665,4078420.2416518084
TRUCKEE,322576.872192249,322227.19900409825,325828.71209358633,329989.5449182971,333131.812790368,335556.264957071,337463.02976864035,339282.66647406487,341442.8386912548
TUJUNGA,383499.3691508019,614316.8189860733,820861.823371391,1010348.4486580115,1174726.9806008982,1312075.254697464,1431738.0964743565,1520275.2784104587,1577744.4304040272
TULARE,1113663.094480614,1125547.1017924366,1141380.3996376954,1160698.841678754,1181739.7671071228,1200654.1767451786,1217854.040181944,1234276.480624265,1250435.0614451896
TURLOCK,976114.4781049076,983077.055657831,993674.1414377391,1004957.4642398573,1015996.7755387621,1026076.9143386391,1036031.4059926217,1046051.9271795037,1056451.8779922356
TUSTIN,827854.3359474601,844998.1712375248,856643.5206425053,864511.3597624408,871564.827907889,877738.660487304,882655.8899406627,885368.3184015796,886706.721592752
TWENTYNINE PALMS,320434.6337223009,468243.9404819273,679408.4778671374,945921.2124897125,1230983.2089997283,1503201.2762296703,1742211.251890315,1949562.0518805482,2150204.217757159
UKIAH,343753.9549444587,344045.45271062927,344807.6369056858,345699.9133431795,346402.07721100823,346890.6309895159,347209.457087967,347503.52459233324,347977.7819268192
UNION CITY,999492.2081932038,1021740.8823118549,1042872.4224583636,1063548.9427340236,1082117.443801216,1100086.4915934391,1118831.8071564774,1137693.6574361995,1153971.6453679607
UPLAND,1327750.128496294,1328790.4430435435,1330278.846333721,1332155.171053627,1334164.466590156,1336080.5234941877,1337762.871853437,1339222.6798741682,1340635.2762876297
VACAVILLE,1585420.7415321511,1599430.0402099262,1615422.0696393885,1632042.5316785532,1649580.6167492606,1667838.1926221438,1683600.8770140272,1697891.4490729936,1711997.5336380647
VALENCIA,1278820.3282924967,1711842.6847418651,2099329.910171074,2454814.428369072,2763196.4731534785,3020867.36674132,3245359.7045895616,3411459.244916373,3519273.940671518
VALLEJO,1929330.5924947544,1950248.2967860184,1974122.171069691,1998934.3383139933,2025107.490624874,2052366.8993004814,2075901.2138309968,2097237.5175347244,2118298.3617487424
VALLEY VILLAGE,206891.53224983852,211593.84602054593,215802.11026628967,219662.5293941717,223011.93078403897,225810.08244905295,228247.94175923057,230051.75322455622,231222.63339805172
VAN NUYS,2316235.8723924505,2340955.4077372197,2363080.2829044787,2383374.7043257016,2400985.540450102,2415695.257919895,2428510.9786055186,2437993.9075877634,2444149.594700067
VENICE,616814.6962326944,641198.0290089711,663018.4715256508,683035.9841013452,700402.4992301461,714911.9414475965,727553.1191878489,736906.3739838362,742977.6307198791
